timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,frax_balance,3crv_balance,source,pool_type,priority
2024-07-31 09:31:08.517064,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.027713286801046,0.0,0,836255.2146906164,521842.2701079492,312649.66806454555,self_built,metapool,2
2024-07-31 15:31:08.517061,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9876902094095384,0.0,0,843333.4505261577,533414.8846700765,318551.88893498585,self_built,metapool,2
2024-07-31 21:31:08.517057,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9668618321985079,0.0,0,829836.5916055433,540360.8961005468,315257.908373252,self_built,metapool,2
2024-08-01 03:31:08.517054,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0169068342630196,0.0,0,846994.0860573548,548845.6636859756,315859.05380076123,self_built,metapool,2
2024-08-01 09:31:08.517051,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0472480964206399,0.0,0,841907.7595621829,543374.9892941976,318000.9685259908,self_built,metapool,2
2024-08-01 15:31:08.517047,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0218848301500738,0.0,0,859614.8441300279,545954.9146851446,313017.0579709299,self_built,metapool,2
2024-08-01 21:31:08.517044,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.034360432957329,0.0,0,847187.0673269564,520237.1348471957,310504.82906230196,self_built,metapool,2
2024-08-02 03:31:08.517041,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0186506809058509,0.0,0,839479.2973815721,535758.2662961007,305297.2588598636,self_built,metapool,2
2024-08-02 09:31:08.517037,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0183986147007864,0.0,0,844705.9618521038,543619.9252430805,312195.6147289104,self_built,metapool,2
2024-08-02 15:31:08.517034,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0043506163210392,0.0,0,869326.8128164426,548485.5906709525,310424.5527759082,self_built,metapool,2
2024-08-02 21:31:08.517031,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0155130432671065,0.0,0,848063.6804586769,542040.2715013325,306099.3136456189,self_built,metapool,2
2024-08-03 03:31:08.517027,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0244758375609873,0.0,0,858315.6564055748,556187.5489105359,316357.12367402285,self_built,metapool,2
2024-08-03 09:31:08.517023,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.040386004027519,0.0,0,849313.6625384548,549577.1069206448,320052.5440576672,self_built,metapool,2
2024-08-03 15:31:08.517020,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9985053142274899,0.0,0,843698.7133631501,540920.1354823401,321703.30621681537,self_built,metapool,2
2024-08-03 21:31:08.517016,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9872261865547947,0.0,0,842197.8747102097,529678.610395713,313707.88915180025,self_built,metapool,2
2024-08-04 03:31:08.517013,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0137259271312937,0.0,0,845608.5245166944,538074.4983418587,320253.8066594363,self_built,metapool,2
2024-08-04 09:31:08.517010,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.027498501941849,0.0,0,851198.0489588204,528768.4238469447,323906.6161058538,self_built,metapool,2
2024-08-04 15:31:08.517006,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9728296683618447,0.0,0,834677.743215637,521862.87958687026,309814.8346040338,self_built,metapool,2
2024-08-04 21:31:08.517003,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9972100562226397,0.0,0,846429.5710645713,536187.446932179,317740.2646961683,self_built,metapool,2
2024-08-05 03:31:08.516999,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.011806340713507,0.0,0,851598.0052449075,520237.5888354269,319639.1422500785,self_built,metapool,2
2024-08-05 09:31:08.516996,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0076346725448568,0.0,0,848352.5699777039,540872.5262566163,301659.96816452895,self_built,metapool,2
2024-08-05 15:31:08.516992,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.044022530100844,0.0,0,846615.1087567277,549841.6650145532,317122.555497433,self_built,metapool,2
2024-08-05 21:31:08.516989,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0241992018772077,0.0,0,836061.8960424891,531139.1608365761,313091.98409789515,self_built,metapool,2
2024-08-06 03:31:08.516986,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0354661253024424,0.0,0,858633.5302776445,535012.5976176078,316732.03948625375,self_built,metapool,2
2024-08-06 09:31:08.516982,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0156360202287529,0.0,0,857690.3728286084,540540.4149474477,303732.9640614728,self_built,metapool,2
2024-08-06 15:31:08.516979,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9991112563295281,0.0,0,842986.8397303701,540088.7484372272,309434.0311053208,self_built,metapool,2
2024-08-06 21:31:08.516975,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0282730592286546,0.0,0,844600.19425385,553033.8172806269,314041.5443515671,self_built,metapool,2
2024-08-07 03:31:08.516972,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0269409614494827,0.0,0,851347.9916937476,540091.9491591058,314057.98005176475,self_built,metapool,2
2024-08-07 09:31:08.516969,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9736358710348987,0.0,0,847102.5515110679,535614.4375062274,316580.55047087354,self_built,metapool,2
2024-08-07 15:31:08.516965,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0033794529280535,0.0,0,847974.3054246987,544000.231150793,316250.8096800115,self_built,metapool,2
2024-08-07 21:31:08.516962,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9917870067484585,0.0,0,859537.6025843062,518205.5464498217,312240.8749394829,self_built,metapool,2
2024-08-08 03:31:08.516959,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0357795960975602,0.0,0,843844.0265873193,534707.0606454081,310372.61603660294,self_built,metapool,2
2024-08-08 09:31:08.516955,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0404469909446894,0.0,0,851952.5207766666,557312.1655613615,317099.8463417351,self_built,metapool,2
2024-08-08 15:31:08.516952,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0319120455635091,0.0,0,846837.0103892682,538663.6179368162,310358.1489452479,self_built,metapool,2
2024-08-08 21:31:08.516948,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9868171571259617,0.0,0,842641.3421609229,545765.1177821852,315008.79208734195,self_built,metapool,2
2024-08-09 03:31:08.516945,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0452588677150165,0.0,0,846694.6992780106,552563.0280687409,296235.2259278201,self_built,metapool,2
2024-08-09 09:31:08.516942,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0306871082241953,0.0,0,843352.4825747672,547241.9190193102,310667.84233354474,self_built,metapool,2
2024-08-09 15:31:08.516938,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.021456755679753,0.0,0,843078.173134449,519567.0064440991,308233.7375807083,self_built,metapool,2
2024-08-09 21:31:08.516935,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9978872091526487,0.0,0,840913.596700324,533085.3452736767,314266.7484189329,self_built,metapool,2
2024-08-10 03:31:08.516932,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0220802974207088,0.0,0,832645.0350997606,543131.543974813,311315.5128515256,self_built,metapool,2
2024-08-10 09:31:08.516928,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0138359686897882,0.0,0,833342.0664000602,537262.5028211059,319219.67585754214,self_built,metapool,2
2024-08-10 15:31:08.516925,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.997353807443741,0.0,0,836139.5539600044,541922.9703635547,312955.1076265433,self_built,metapool,2
2024-08-10 21:31:08.516922,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0084280098990137,0.0,0,849669.9404177213,543496.4295305968,322737.87098997604,self_built,metapool,2
2024-08-11 03:31:08.516918,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9985666007586431,0.0,0,858993.2343578215,541630.1971276882,311734.1280507681,self_built,metapool,2
2024-08-11 09:31:08.516915,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0064213936728938,0.0,0,854404.6188974093,521903.7621477994,315354.1388424822,self_built,metapool,2
2024-08-11 15:31:08.516911,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.01210157276187,0.0,0,843953.0584674309,543651.003482477,315160.5163956176,self_built,metapool,2
2024-08-11 21:31:08.516907,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9954381362845905,0.0,0,868385.2464567209,527152.1445727664,299854.53369228344,self_built,metapool,2
2024-08-12 03:31:08.516903,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0135630893344496,0.0,0,837835.6446753633,546448.3522110905,305300.0683102228,self_built,metapool,2
2024-08-12 09:31:08.516900,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0027273771541525,0.0,0,840804.4007370459,517745.56647652545,310637.4431102453,self_built,metapool,2
2024-08-12 15:31:08.516896,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0155682679266542,0.0,0,848375.156598479,550285.8502989501,319510.23578153946,self_built,metapool,2
2024-08-12 21:31:08.516892,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9636158720484959,0.0,0,846819.5694487424,536290.0215299875,320066.5076857952,self_built,metapool,2
2024-08-13 03:31:08.516889,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0048295032279781,0.0,0,838593.3296044583,541748.5925247308,301893.7106016816,self_built,metapool,2
2024-08-13 09:31:08.516885,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0036599229616592,0.0,0,833482.6105792195,520684.320765027,309816.28297790047,self_built,metapool,2
2024-08-13 15:31:08.516882,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0347795953546792,0.0,0,849040.2330515822,533142.8945193529,312317.00325576175,self_built,metapool,2
2024-08-13 21:31:08.516878,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.056343650883334,0.0,0,834122.5657801268,533119.5262135164,310859.4982275332,self_built,metapool,2
2024-08-14 03:31:08.516875,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.019548136376132,0.0,0,858239.1845486078,537303.8101111525,309605.11322399066,self_built,metapool,2
2024-08-14 09:31:08.516871,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0384492650029,0.0,0,844514.7014662861,538740.9456740225,311329.74727782694,self_built,metapool,2
2024-08-14 15:31:08.516868,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0180287646846342,0.0,0,856954.783011916,540528.9058861319,306110.8821248495,self_built,metapool,2
2024-08-14 21:31:08.516864,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9935586339737574,0.0,0,829380.0859789731,531374.5228365976,315045.6251946297,self_built,metapool,2
2024-08-15 03:31:08.516860,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0340732612054886,0.0,0,832793.3474030017,530606.1147330856,317714.8407882854,self_built,metapool,2
2024-08-15 09:31:08.516857,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0165937009117907,0.0,0,842890.6786698946,538379.6635763927,310634.1331833646,self_built,metapool,2
2024-08-15 15:31:08.516853,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9916448085493398,0.0,0,846138.0877040918,551911.0868418687,311940.5247878551,self_built,metapool,2
2024-08-15 21:31:08.516850,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.011594905891742,0.0,0,862158.8311764529,541364.6944608791,317137.8112075261,self_built,metapool,2
2024-08-16 03:31:08.516846,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.002537654868557,0.0,0,855579.4963971978,527970.637737573,321145.7632822073,self_built,metapool,2
2024-08-16 09:31:08.516843,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0250782860714551,0.0,0,835870.7392312572,554649.2046965928,312671.47015970765,self_built,metapool,2
2024-08-16 15:31:08.516840,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0075455332423024,0.0,0,839844.5061294686,532829.4112910365,318204.6702393028,self_built,metapool,2
2024-08-16 21:31:08.516836,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9850519566625351,0.0,0,847165.8974853287,529935.9631354894,304137.50279145234,self_built,metapool,2
2024-08-17 03:31:08.516833,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0490852819096514,0.0,0,835028.7862965493,521195.4899886482,322122.503884907,self_built,metapool,2
2024-08-17 09:31:08.516830,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0338158155487704,0.0,0,851487.7204696616,542334.165518054,302899.9567945003,self_built,metapool,2
2024-08-17 15:31:08.516826,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0209650683500662,0.0,0,844149.780537581,560395.1100849627,311861.91074882617,self_built,metapool,2
2024-08-17 21:31:08.516823,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0398432349508209,0.0,0,840114.4021732542,538471.4037739807,309437.3372329217,self_built,metapool,2
2024-08-18 03:31:08.516819,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0317629468768628,0.0,0,849008.5138943522,545412.0209394417,307542.8817233183,self_built,metapool,2
2024-08-18 09:31:08.516816,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0315773618401463,0.0,0,860128.3085530172,534171.5722771017,310623.0950203724,self_built,metapool,2
2024-08-18 15:31:08.516812,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0251387166334636,0.0,0,843436.2935990527,544191.2967620364,316275.2041090987,self_built,metapool,2
2024-08-18 21:31:08.516809,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0403818826634335,0.0,0,853030.6127368284,543369.5383543423,314037.1610831294,self_built,metapool,2
2024-08-19 03:31:08.516805,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0462160397048232,0.0,0,855864.358683392,523394.0303093404,317820.7269961015,self_built,metapool,2
2024-08-19 09:31:08.516801,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0179407576272883,0.0,0,850867.3875979098,562269.6796446072,300889.7361346551,self_built,metapool,2
2024-08-19 15:31:08.516797,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0112029005389127,0.0,0,848018.8523285473,542080.6404917432,315511.0537876941,self_built,metapool,2
2024-08-19 21:31:08.516794,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0107771232161342,0.0,0,863480.7044657384,554973.8220940405,308732.0798683064,self_built,metapool,2
2024-08-20 03:31:08.516790,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0012880993351447,0.0,0,843694.6145092146,545073.9865323593,318588.04314002325,self_built,metapool,2
2024-08-20 09:31:08.516787,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0339544562661382,0.0,0,835832.4982523251,559418.7331871038,308622.570909724,self_built,metapool,2
2024-08-20 15:31:08.516783,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0222277128920982,0.0,0,843151.11100853,538513.7888174528,321037.68416276725,self_built,metapool,2
2024-08-20 21:31:08.516780,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0134032944682327,0.0,0,840008.6282190455,538435.5361028062,319501.8588194538,self_built,metapool,2
2024-08-21 03:31:08.516776,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0502414445792148,0.0,0,844151.44886924,545444.524393051,312582.16684708407,self_built,metapool,2
2024-08-21 09:31:08.516773,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0085150548475759,0.0,0,836264.4960911988,560119.3818396943,307909.6188003332,self_built,metapool,2
2024-08-21 15:31:08.516769,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0341791870073551,0.0,0,847630.5961760832,535736.31452678,322136.9878672287,self_built,metapool,2
2024-08-21 21:31:08.516765,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0170889011090134,0.0,0,844213.9534752972,537829.3689725691,302986.3967945626,self_built,metapool,2
2024-08-22 03:31:08.516762,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0320640120027371,0.0,0,830716.9484878484,525351.538608806,313124.50540930656,self_built,metapool,2
2024-08-22 09:31:08.516758,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9863486298253371,0.0,0,837241.110587146,554824.2310407881,311669.43441902846,self_built,metapool,2
2024-08-22 15:31:08.516755,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0038023229044435,0.0,0,847702.8294342131,554683.8560539667,318404.46316081326,self_built,metapool,2
2024-08-22 21:31:08.516751,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9984111146826294,0.0,0,846878.0645251748,524958.2506095907,309815.74256238,self_built,metapool,2
2024-08-23 03:31:08.516748,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,0.9921962744420051,0.0,0,851250.3641100212,544532.9725941926,313415.57322105835,self_built,metapool,2
2024-08-23 09:31:08.516744,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0219903431803372,0.0,0,842797.3018059921,519711.4696274537,319306.7997543731,self_built,metapool,2
2024-08-23 15:31:08.516741,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0171679629269248,0.0,0,840497.2942609375,532753.0638259412,309825.8887411336,self_built,metapool,2
2024-08-23 21:31:08.516737,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0435853598712381,0.0,0,843087.5524881538,544008.2039956395,315238.55468600825,self_built,metapool,2
2024-08-24 03:31:08.516734,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0280754252933515,0.0,0,852555.7395082376,514827.7045603914,306538.6726921825,self_built,metapool,2
2024-08-24 09:31:08.516730,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,frax,1.0420117453506303,0.0,0,854948.5614430916,549100.4840679598,318883.46105822636,self_built,metapool,2
