timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,eurs_balance,seur_balance,source,pool_type,priority
2024-08-04 15:32:20.855922,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.023926175088783,0.0,0,750113.1309679392,33266.88676653856,720485.2842019502,self_built,international,4
2024-08-04 21:32:20.855919,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9947576073143021,0.0,0,746297.4310304796,34477.29817169504,732684.5756481561,self_built,international,4
2024-08-05 03:32:20.855915,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0101048579147893,0.0,0,728232.0004764996,34314.80215285478,748092.2861760304,self_built,international,4
2024-08-05 09:32:20.855911,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0141427516308321,0.0,0,750280.893187372,32899.70013062724,740729.4440900179,self_built,international,4
2024-08-05 15:32:20.855908,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9824835178482101,0.0,0,746364.227944124,33905.84340148158,710607.3230782553,self_built,international,4
2024-08-05 21:32:20.855904,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.033483979832201,0.0,0,748740.4005621836,32965.992743232244,741231.7288449438,self_built,international,4
2024-08-06 03:32:20.855901,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9897341575859915,0.0,0,748230.247293401,33040.79464895803,739126.0103189658,self_built,international,4
2024-08-06 09:32:20.855897,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0134748608386956,0.0,0,735246.7248658723,33938.21058977929,748545.4237008089,self_built,international,4
2024-08-06 15:32:20.855894,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0006436288763993,0.0,0,741092.7585789828,32854.46391479354,722473.0505917274,self_built,international,4
2024-08-06 21:32:20.855890,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0220483588648188,0.0,0,746072.6558491748,34849.789719408305,733970.6403538409,self_built,international,4
2024-08-07 03:32:20.855886,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0278633014593967,0.0,0,755503.5445746686,33626.56331355649,728505.9092273202,self_built,international,4
2024-08-07 09:32:20.855883,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0145506979510035,0.0,0,749888.1916702073,34519.75479089596,731434.9366240258,self_built,international,4
2024-08-07 15:32:20.855879,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0213738883862291,0.0,0,738805.6439642574,33066.33241728796,728660.3009148582,self_built,international,4
2024-08-07 21:32:20.855876,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9981787937556437,0.0,0,752520.9307623405,32354.904165483214,719176.2419923281,self_built,international,4
2024-08-08 03:32:20.855872,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9874479595169019,0.0,0,737776.156641164,33383.06271557922,725559.7434573724,self_built,international,4
2024-08-08 09:32:20.855868,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0134882649102328,0.0,0,746325.0988512036,34394.383009017394,726907.2077159567,self_built,international,4
2024-08-08 15:32:20.855865,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0099971848602247,0.0,0,738295.1424649975,33690.87379138227,719991.1620968494,self_built,international,4
2024-08-08 21:32:20.855861,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0299373086729466,0.0,0,747567.1614838154,32772.9027443858,680566.8816536177,self_built,international,4
2024-08-09 03:32:20.855858,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0488454861531524,0.0,0,748530.5351180633,33960.649909555425,732344.8787209573,self_built,international,4
2024-08-09 09:32:20.855854,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9938334570413798,0.0,0,735208.6306112917,33641.4854384195,715207.9329193146,self_built,international,4
2024-08-09 15:32:20.855850,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0481255256189614,0.0,0,746360.0561998098,33047.12598228835,719810.2233827028,self_built,international,4
2024-08-09 21:32:20.855847,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0457122035750013,0.0,0,747877.5174792252,32892.99909668807,709635.4830935282,self_built,international,4
2024-08-10 03:32:20.855843,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0191850037743075,0.0,0,726695.3079219103,32954.835988196726,728880.4301803726,self_built,international,4
2024-08-10 09:32:20.855840,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9762125032535511,0.0,0,744832.2487700386,33208.01046045487,721255.3851517651,self_built,international,4
2024-08-10 15:32:20.855836,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.010541775638562,0.0,0,743039.8441429408,32935.84620766441,707201.4928891741,self_built,international,4
2024-08-10 21:32:20.855833,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0416336764470584,0.0,0,736676.9944406097,32787.64597772925,713790.733154122,self_built,international,4
2024-08-11 03:32:20.855829,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0203531069713927,0.0,0,732123.3052567005,33271.89850376921,704806.0758924331,self_built,international,4
2024-08-11 09:32:20.855825,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9542425471124699,0.0,0,740762.7118512123,33400.43996273971,706263.2374363604,self_built,international,4
2024-08-11 15:32:20.855822,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.014063622506052,0.0,0,748930.6927706201,33294.24018019831,711420.6011939242,self_built,international,4
2024-08-11 21:32:20.855818,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9593088326157887,0.0,0,744768.9386122634,33658.37989691877,761804.1305277091,self_built,international,4
2024-08-12 03:32:20.855815,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9944897916375419,0.0,0,754214.9818947567,32448.28285900906,751650.8464634123,self_built,international,4
2024-08-12 09:32:20.855811,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0030366044764463,0.0,0,733262.5656990221,32419.561630515767,709460.4940194045,self_built,international,4
2024-08-12 15:32:20.855808,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0303053990292692,0.0,0,729996.0639832112,32830.36230617778,742789.6540989301,self_built,international,4
2024-08-12 21:32:20.855804,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0130716542318914,0.0,0,751460.9399676996,33476.16437621431,716291.0840962122,self_built,international,4
2024-08-13 03:32:20.855801,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0011149166041868,0.0,0,742562.5368781616,32700.373850297492,733812.1102716479,self_built,international,4
2024-08-13 09:32:20.855797,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9940049455722011,0.0,0,738898.984153287,33274.90467762076,738010.9006639731,self_built,international,4
2024-08-13 15:32:20.855794,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0097131293725223,0.0,0,744756.2035589893,31690.02423487768,719516.7083233969,self_built,international,4
2024-08-13 21:32:20.855790,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9672729497891629,0.0,0,742750.8559532207,32708.789030052543,729308.9457304339,self_built,international,4
2024-08-14 03:32:20.855787,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.014067470957408,0.0,0,730118.5493624302,34012.76726658123,725984.2889181363,self_built,international,4
2024-08-14 09:32:20.855783,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0058529603917037,0.0,0,738139.6209201065,33868.96395311072,747611.3318044654,self_built,international,4
2024-08-14 15:32:20.855780,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0194340658466767,0.0,0,746659.109571738,32834.659372103364,720103.2114147806,self_built,international,4
2024-08-14 21:32:20.855776,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9727746809354921,0.0,0,730309.0544372653,33349.2344066756,732737.7348304418,self_built,international,4
2024-08-15 03:32:20.855773,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0129277811677997,0.0,0,736301.261144189,31929.522793540007,722242.3276075287,self_built,international,4
2024-08-15 09:32:20.855769,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0309678784846439,0.0,0,743100.061232413,32200.28768439285,744093.1304314822,self_built,international,4
2024-08-15 15:32:20.855766,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0133364883927003,0.0,0,745156.2079848957,32723.867430324834,697587.4224348465,self_built,international,4
2024-08-15 21:32:20.855762,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9810017774345786,0.0,0,740557.9840980859,33790.84891661368,723533.1938203363,self_built,international,4
2024-08-16 03:32:20.855759,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.980337239675115,0.0,0,736562.9592723842,33993.800219482415,732662.7918339141,self_built,international,4
2024-08-16 09:32:20.855755,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9923953243069149,0.0,0,749429.3113181916,33186.876717130595,720875.1734139983,self_built,international,4
2024-08-16 15:32:20.855752,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0020762425839564,0.0,0,736799.8381980658,33357.711227223626,725758.2033087575,self_built,international,4
2024-08-16 21:32:20.855748,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9730869897050574,0.0,0,745672.3029802064,33893.04958788802,751247.3676177845,self_built,international,4
2024-08-17 03:32:20.855745,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9983137471005022,0.0,0,750335.3669592636,33219.34433736163,746064.7743307971,self_built,international,4
2024-08-17 09:32:20.855741,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0119457270790193,0.0,0,742703.2765173538,32510.359583525245,728862.7318596765,self_built,international,4
2024-08-17 15:32:20.855737,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0127312836847178,0.0,0,749796.3500653654,33750.863610800254,725768.0163423955,self_built,international,4
2024-08-17 21:32:20.855734,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0120317591346055,0.0,0,758343.7202156159,32742.630256723376,731138.1115964841,self_built,international,4
2024-08-18 03:32:20.855730,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0199892199624474,0.0,0,745526.3241483863,32670.070233289847,730502.3191050998,self_built,international,4
2024-08-18 09:32:20.855727,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.004669035775216,0.0,0,740379.6608514291,32582.537609250445,726036.5445854313,self_built,international,4
2024-08-18 15:32:20.855723,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9987295092844695,0.0,0,741559.1808487099,33487.83012171594,713919.8164386307,self_built,international,4
2024-08-18 21:32:20.855719,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0041251737850123,0.0,0,736210.6767463268,33288.16736581611,725808.2120478159,self_built,international,4
2024-08-19 03:32:20.855716,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0180184352263355,0.0,0,745764.5044427122,34036.673050246914,719618.0299170769,self_built,international,4
2024-08-19 09:32:20.855712,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0294382366592707,0.0,0,735337.608828646,33445.69405981056,743938.2965720559,self_built,international,4
2024-08-19 15:32:20.855708,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0060082027048773,0.0,0,735685.4059803311,33249.912027313534,717729.08109957,self_built,international,4
2024-08-19 21:32:20.855705,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0185929684699189,0.0,0,756071.304810025,34004.324285289156,722414.9442316468,self_built,international,4
2024-08-20 03:32:20.855701,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.018024393948941,0.0,0,749354.4814432098,33240.09053028348,715788.5748315513,self_built,international,4
2024-08-20 09:32:20.855697,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0108752507858545,0.0,0,756641.6673948341,32915.89113706822,737199.2542243616,self_built,international,4
2024-08-20 15:32:20.855694,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0342720957816576,0.0,0,739275.2332942985,32530.478853655986,749844.3750726023,self_built,international,4
2024-08-20 21:32:20.855690,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9995888889831562,0.0,0,738868.0512351369,33545.058882549565,724169.9878945099,self_built,international,4
2024-08-21 03:32:20.855687,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9915948524308915,0.0,0,737963.2050181446,32282.667584802522,715011.3025240775,self_built,international,4
2024-08-21 09:32:20.855683,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0086946008322022,0.0,0,747665.0530280115,33268.618300786875,696712.6799733035,self_built,international,4
2024-08-21 15:32:20.855679,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.994045991024449,0.0,0,740811.0047807246,33817.47329726023,732618.0465552077,self_built,international,4
2024-08-21 21:32:20.855676,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0375809455044507,0.0,0,749328.7015191761,33630.995978751154,731781.9730345432,self_built,international,4
2024-08-22 03:32:20.855672,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0096254772960012,0.0,0,744372.5260054478,33010.08459686313,749021.5969989116,self_built,international,4
2024-08-22 09:32:20.855669,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0241478386208334,0.0,0,750334.8944774775,31996.462409796393,727580.4541785117,self_built,international,4
2024-08-22 15:32:20.855665,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0191754290759611,0.0,0,758697.357108292,33124.81236288917,719236.3521588265,self_built,international,4
2024-08-22 21:32:20.855662,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0300307844977714,0.0,0,741485.6395466633,32703.294302365768,729922.1659763498,self_built,international,4
2024-08-23 03:32:20.855658,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0073482344185396,0.0,0,740717.0186132829,32377.159853761383,712676.5067292597,self_built,international,4
2024-08-23 09:32:20.855655,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9761698406103132,0.0,0,737110.6775063726,32357.254958159025,734000.9346026715,self_built,international,4
2024-08-23 15:32:20.855651,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0143744783980255,0.0,0,735434.174348002,33432.28438228089,724041.6696494877,self_built,international,4
2024-08-23 21:32:20.855648,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9904207205691655,0.0,0,744112.1422332976,33521.203029580596,721824.6055753796,self_built,international,4
2024-08-24 03:32:20.855644,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9954457584826424,0.0,0,729196.2843170128,32715.062075666032,725967.5548336579,self_built,international,4
2024-08-24 09:32:20.855640,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9770649620432742,0.0,0,742990.1461071396,32990.286690863424,714334.8173370956,self_built,international,4
2024-08-24 15:32:20.855637,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.0161176659173814,0.0,0,740837.3498107538,33325.580707155226,729728.0950672071,self_built,international,4
2024-08-24 21:32:20.855633,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,1.023275865361263,0.0,0,739261.3554989721,33142.88525575512,706725.9338322314,self_built,international,4
2024-08-25 03:32:20.855629,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,eurs,0.9828150146086091,0.0,0,736389.8097443626,34252.21106461493,745485.4602688767,self_built,international,4
