timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,mim_balance,3crv_balance,source,pool_type,priority
2024-08-01 15:31:29.094950,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9690835609260292,509047.08719046466,0.04713313287631307,1899589.6922380638,938443.514490057,962214.0394282122,self_built,metapool,3
2024-08-01 21:31:29.094946,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9388173155837615,482054.9386822758,0.04681654861376799,1917502.8884892894,1005909.2258076146,973758.2182076322,self_built,metapool,3
2024-08-02 03:31:29.094941,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9690039123447785,494458.34566973086,0.04804182546352037,1866397.9182614337,960678.826424309,977011.9401948923,self_built,metapool,3
2024-08-02 09:31:29.094937,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9738114976249546,499679.82134172483,0.04651928114433398,1947521.755880158,951835.9499675545,958835.8822965611,self_built,metapool,3
2024-08-02 15:31:29.094933,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,1.0001068108632662,513034.93881723634,0.04798048543462062,1912985.1536991394,964507.3249145427,962594.7006923902,self_built,metapool,3
2024-08-02 21:31:29.094929,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9459507303749539,499964.9087182599,0.04835004675586992,1950129.7965632551,983762.1514274838,985661.5429646306,self_built,metapool,3
2024-08-03 03:31:29.094924,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9836595136903827,488918.66938530956,0.04834329058914376,1935471.6181385405,977437.2240686321,973465.0148271167,self_built,metapool,3
2024-08-03 09:31:29.094920,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9658601080539072,464794.2818664554,0.04752625237204033,1949443.8228061665,977389.1906120137,971355.347662501,self_built,metapool,3
2024-08-03 15:31:29.094915,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9768042348703756,463947.50506112294,0.04685589729337454,1925549.9820688316,947641.3574784334,968981.1993338321,self_built,metapool,3
2024-08-03 21:31:29.094911,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9933957071660706,471300.92099902604,0.04952499009662631,1946485.249638165,982978.7923114675,962015.003126421,self_built,metapool,3
2024-08-04 03:31:29.094907,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9535937731071289,510944.6430757776,0.049616431460263545,1921419.3743368683,969504.1522947435,989697.6738392441,self_built,metapool,3
2024-08-04 09:31:29.094903,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9492362750652203,470839.4561007053,0.048115458029169604,1918710.8950574468,977302.0590104933,986013.4204855668,self_built,metapool,3
2024-08-04 15:31:29.094898,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9952234112687909,463762.1048759884,0.04732621988986316,1924403.5785153897,974498.0964799335,963902.7227694751,self_built,metapool,3
2024-08-04 21:31:29.094894,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9983197065897266,455466.8560796599,0.04866538440418274,1901910.12771329,956106.9620613705,958951.9843686139,self_built,metapool,3
2024-08-05 03:31:29.094890,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.94743062988584,490745.5524087026,0.04820152689602107,1939676.8448787923,966662.2373263591,940157.0996811687,self_built,metapool,3
2024-08-05 09:31:29.094886,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9733092809616566,488973.5069339476,0.05097249986681744,1933613.9243556748,1000546.8367133748,977569.8738214358,self_built,metapool,3
2024-08-05 15:31:29.094881,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9769432703948059,481853.92628681764,0.04737227024535113,1938428.1642355265,989711.3114255272,967195.2460670243,self_built,metapool,3
2024-08-05 21:31:29.094877,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.986276004238965,475948.00833441276,0.04721068625419755,1928396.419407819,945642.9572818782,927300.328603008,self_built,metapool,3
2024-08-06 03:31:29.094873,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.951533955385554,458002.79675683845,0.049029921526541946,1948793.2743084908,962187.8219022873,981700.003096452,self_built,metapool,3
2024-08-06 09:31:29.094868,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9667387175108318,513908.6211043347,0.04657565949152029,1950640.1611958356,971086.651066114,1012731.3594860057,self_built,metapool,3
2024-08-06 15:31:29.094864,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9746295014907349,452205.03960515565,0.04767248264553023,1937155.0573061816,985507.272216174,973032.8344059489,self_built,metapool,3
2024-08-06 21:31:29.094860,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9594465316148445,459557.7320625004,0.049255547045548936,1955366.964579345,983489.0799075809,946703.235692425,self_built,metapool,3
2024-08-07 03:31:29.094855,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9460300232740798,521959.6029002148,0.04892900434231701,1928328.8958635367,961394.6350428353,954513.5661922939,self_built,metapool,3
2024-08-07 09:31:29.094851,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9833702976401874,502580.0328544037,0.04742402384527357,1958166.0298479788,988716.968762291,967906.1954216078,self_built,metapool,3
2024-08-07 15:31:29.094847,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9687709348004918,455567.356200541,0.048242465412904334,1963357.4805501357,977088.6530779726,936367.5187256701,self_built,metapool,3
2024-08-07 21:31:29.094843,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9484998714259482,523398.703704745,0.049604402611825374,1932641.2690192922,957587.317321323,962466.2514944968,self_built,metapool,3
2024-08-08 03:31:29.094838,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9534043262700094,490125.19437776384,0.04819736148269982,1934688.1152447695,952137.5795269429,942390.1942037608,self_built,metapool,3
2024-08-08 09:31:29.094834,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.975450095201893,484207.96975165984,0.047907315473491814,1949116.3791786293,932457.8717944415,949762.4361311697,self_built,metapool,3
2024-08-08 15:31:29.094830,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9531715976321915,486863.17237207,0.04752677325256538,1932238.5353426924,965219.6324792212,950794.8881925826,self_built,metapool,3
2024-08-08 21:31:29.094825,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9634575071050305,462881.0510883608,0.04771713381093952,1931757.5336067327,926440.7300951998,926092.106468218,self_built,metapool,3
2024-08-09 03:31:29.094821,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9640576581466443,468554.9020196963,0.04794938103284382,1929752.442220165,974500.0410257594,959928.2793539572,self_built,metapool,3
2024-08-09 09:31:29.094817,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9662076614387453,488520.79091494955,0.048240935202,1929888.1865088677,950744.7504021476,956272.8573960988,self_built,metapool,3
2024-08-09 15:31:29.094812,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9569906504176671,478957.0869955164,0.04748654723663184,1934461.8707170233,941812.9804978,951970.302028644,self_built,metapool,3
2024-08-09 21:31:29.094808,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9581620459441071,468094.0131826211,0.051197666925716374,1924102.2503296288,937206.4782047509,959982.2595510093,self_built,metapool,3
2024-08-10 03:31:29.094804,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9285474605050752,479019.4895638975,0.04877455543383529,1944526.7909817875,955292.956277966,934694.0119390582,self_built,metapool,3
2024-08-10 09:31:29.094800,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.960958910128945,499261.44516068016,0.047427348328986936,1933568.5206443851,989108.501796672,951342.2802854413,self_built,metapool,3
2024-08-10 15:31:29.094794,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9718076487162967,453869.6837662252,0.04979826484898846,1934302.7108409181,968404.1193500512,958019.9615359376,self_built,metapool,3
2024-08-10 21:31:29.094789,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9700250501212677,503031.07770535507,0.047121487118942505,1924464.0114135887,983353.6547051395,952928.7880048628,self_built,metapool,3
2024-08-11 03:31:29.094785,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9667347495074,480928.9391988866,0.04737941857657054,1933270.3543532703,1001074.4417495686,997098.5604130705,self_built,metapool,3
2024-08-11 09:31:29.094780,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9479474513026224,488692.7350224873,0.047597177818282134,1931594.418045637,944818.6326148706,978437.1727533534,self_built,metapool,3
2024-08-11 15:31:29.094775,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9568382792533093,500424.8786012289,0.04924316882729151,1942237.9614899848,991497.4075180615,972495.2235079684,self_built,metapool,3
2024-08-11 21:31:29.094770,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9665095326396304,459212.9325250461,0.049745146919297184,1922450.1406423897,985978.1453128898,952872.2627205523,self_built,metapool,3
2024-08-12 03:31:29.094765,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9787738248361457,487891.10361953353,0.04952614434902411,1927512.1447732348,987974.1119058813,943492.6738183748,self_built,metapool,3
2024-08-12 09:31:29.094760,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9557946403474267,487845.1847658025,0.04737464180743861,1961267.9966963364,934870.4708291113,961473.3390635378,self_built,metapool,3
2024-08-12 15:31:29.094756,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9822560806210283,471218.4454110282,0.04773848918478885,1959589.5244266584,962283.206618711,974392.5505743623,self_built,metapool,3
2024-08-12 21:31:29.094751,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9535730828609446,490337.55235952226,0.04833171752863266,1900247.6901412443,954690.545040559,952436.3851461281,self_built,metapool,3
2024-08-13 03:31:29.094746,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9609227413658967,467505.70371505106,0.04595775354360482,1924840.4762686503,978213.2209357123,973756.2436763239,self_built,metapool,3
2024-08-13 09:31:29.094741,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9865301447572083,502924.6835112794,0.04730790728384173,1933168.1188536792,957144.5117732678,933675.8141570565,self_built,metapool,3
2024-08-13 15:31:29.094736,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.948684617712944,491797.6782761578,0.04952542781989336,1951745.9049994827,986462.0369062428,966071.6806039991,self_built,metapool,3
2024-08-13 21:31:29.094732,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9463747208965275,507825.73443379794,0.04931913151850058,1909097.0419057235,997640.4835700943,922194.255097248,self_built,metapool,3
2024-08-14 03:31:29.094727,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9849081608797782,499704.60582255665,0.04798180851771655,1913914.3657121393,912784.8508033653,980941.853894992,self_built,metapool,3
2024-08-14 09:31:29.094722,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9554817275559765,486401.63628924073,0.04761923059123635,1909389.5587499104,943556.5838143062,958033.3745587632,self_built,metapool,3
2024-08-14 15:31:29.094718,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9607533203866264,471017.5821238134,0.048701528372248164,1940834.414339803,940848.9644192044,969269.9364434324,self_built,metapool,3
2024-08-14 21:31:29.094713,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9230018030483688,493116.6178945425,0.04882031658425651,1917026.7849865232,997260.7007018666,948907.853039898,self_built,metapool,3
2024-08-15 03:31:29.094708,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9973244407153931,487974.90870685887,0.05009737741365069,1946784.6799598979,985998.4821839734,1000227.5927081449,self_built,metapool,3
2024-08-15 09:31:29.094704,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9005293357792685,482747.61235865555,0.04871817081011147,1943226.7867157361,950909.4661525958,974150.6489197679,self_built,metapool,3
2024-08-15 15:31:29.094699,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9817887592823196,446750.18045155087,0.047794755978416946,1917081.419853158,974015.6508179876,966027.6572461128,self_built,metapool,3
2024-08-15 21:31:29.094694,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.957470006006111,495896.72824832157,0.04813597031548565,1932304.922848327,937151.8755517373,947252.9449187107,self_built,metapool,3
2024-08-16 03:31:29.094689,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9638156873799173,467944.0400052923,0.04693801355410306,1948326.1512923639,983546.6681477869,945044.3877691824,self_built,metapool,3
2024-08-16 09:31:29.094684,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9498942851505641,503095.3845283673,0.04821290929525139,1904464.174957535,949251.7092661309,982179.6094297185,self_built,metapool,3
2024-08-16 15:31:29.094679,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9311286754089657,476487.96113305935,0.048920187906190564,1916543.4688945324,970373.6231250111,929072.3848556671,self_built,metapool,3
2024-08-16 21:31:29.094675,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9420482737589555,546284.7949073903,0.048485915896027375,1934636.6465259588,992765.3249399158,942137.5208902075,self_built,metapool,3
2024-08-17 03:31:29.094670,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9519246682760237,455476.1537597201,0.04838775927237853,1900604.3214452204,946404.4362304269,950136.4213718604,self_built,metapool,3
2024-08-17 09:31:29.094665,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.944402070821056,487629.4319107222,0.04827253672051544,1955303.1083023313,1017242.8422396994,963124.7833333797,self_built,metapool,3
2024-08-17 15:31:29.094660,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9640787098143756,483408.3172933779,0.04756077946029454,1939732.0027601758,937814.7990004405,972942.8947270412,self_built,metapool,3
2024-08-17 21:31:29.094655,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.96265947034904,479505.2765639728,0.04959989096297241,1950025.5826072728,962607.3644504979,963068.4136298796,self_built,metapool,3
2024-08-18 03:31:29.094651,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9275641431477709,499613.7681247313,0.04604866404195873,1941727.0759253132,958013.543180593,946267.1974067227,self_built,metapool,3
2024-08-18 09:31:29.094646,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9590404882466884,472145.8995401345,0.04731843498832405,1956609.2688485004,979560.0461613063,947936.7928585157,self_built,metapool,3
2024-08-18 15:31:29.094641,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9768960557742453,469305.1877088165,0.04978935476110919,1950104.8964516977,960711.2227557349,971420.8533029876,self_built,metapool,3
2024-08-18 21:31:29.094636,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9770758815970448,450421.2735413226,0.04870471079344969,1960722.8487846872,959969.9650231688,958454.712057143,self_built,metapool,3
2024-08-19 03:31:29.094632,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9306403228458302,497080.18163332826,0.04859553747669543,1912993.878039279,969719.6389357278,944808.9641875281,self_built,metapool,3
2024-08-19 09:31:29.094627,0x5a6A4D54456819C6Cd2fE4de20b59F4f5F3f9b2D,mim,0.9520965862490194,499064.2643993767,0.04844634144896723,1880515.9679136109,935050.2345274099,950636.4017871625,self_built,metapool,3
