timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,lusd_balance,3crv_balance,source,pool_type,priority
2024-07-25 21:31:14.562006,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0303212239193553,0.0,0,11724579.444774177,4364802.745085024,7429066.913777635,self_built,metapool,2
2024-07-26 03:31:14.562003,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0279830809961088,0.0,0,11721055.636368804,4386106.311809371,7313784.637628532,self_built,metapool,2
2024-07-26 09:31:14.561999,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0348020416505264,0.0,0,11660766.554369943,4320313.017275051,7502950.043199966,self_built,metapool,2
2024-07-26 15:31:14.561996,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0567024583816018,0.0,0,11598484.15332262,4320504.972275733,7416436.698516829,self_built,metapool,2
2024-07-26 21:31:14.561993,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0456275540752447,0.0,0,11720819.832832802,4360690.185326764,7461753.127925747,self_built,metapool,2
2024-07-27 03:31:14.561989,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.007400745761745,0.0,0,11604999.242458683,4190644.247021,7136914.053594618,self_built,metapool,2
2024-07-27 09:31:14.561986,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0122776207796575,0.0,0,11734112.400269037,4437934.7052890165,7149727.101223645,self_built,metapool,2
2024-07-27 15:31:14.561983,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0285956383127182,0.0,0,11783331.32552421,4375565.845067947,7590295.71980648,self_built,metapool,2
2024-07-27 21:31:14.561979,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.079374823920315,0.0,0,11758011.352834223,4441414.004239975,7374964.75872628,self_built,metapool,2
2024-07-28 03:31:14.561976,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0371403682739742,0.0,0,11670699.687719727,4407723.667504291,7654220.196409874,self_built,metapool,2
2024-07-28 09:31:14.561973,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.054407547267386,0.0,0,11741330.305926051,4437569.362836671,7371472.455364707,self_built,metapool,2
2024-07-28 15:31:14.561969,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0633669382732223,0.0,0,11728984.756275564,4457388.731804652,7272928.01007489,self_built,metapool,2
2024-07-28 21:31:14.561966,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0533630378114527,0.0,0,11542262.051962953,4506978.693686079,7691899.693717214,self_built,metapool,2
2024-07-29 03:31:14.561963,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0357959322956243,0.0,0,11754504.069016177,4397990.626671664,7688255.4184107585,self_built,metapool,2
2024-07-29 09:31:14.561959,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.034920061211478,0.0,0,11793450.268862272,4437877.746388592,7029385.80738799,self_built,metapool,2
2024-07-29 15:31:14.561956,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.063557237715059,0.0,0,11800755.26374375,4368417.597684308,7323391.479448169,self_built,metapool,2
2024-07-29 21:31:14.561953,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0491905498930416,0.0,0,11638755.813293818,4384860.519902584,7546853.660811874,self_built,metapool,2
2024-07-30 03:31:14.561949,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0230954767773945,0.0,0,11789758.892925356,4437622.857048558,7573084.708541889,self_built,metapool,2
2024-07-30 09:31:14.561946,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.053043881015038,0.0,0,11532306.369057704,4236623.790502342,7334730.010798345,self_built,metapool,2
2024-07-30 15:31:14.561942,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0076253379157507,0.0,0,11835161.239551852,4400337.655668574,7510861.781433839,self_built,metapool,2
2024-07-30 21:31:14.561939,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0384451653566322,0.0,0,11632562.865008052,4393563.747124946,7468413.210534093,self_built,metapool,2
2024-07-31 03:31:14.561936,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0262040343376153,0.0,0,11538511.850345435,4307208.987641412,7425088.655327185,self_built,metapool,2
2024-07-31 09:31:14.561932,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0046043351863476,0.0,0,11637548.146036714,4258684.262822092,7569032.234939753,self_built,metapool,2
2024-07-31 15:31:14.561929,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0731989604911285,0.0,0,11754662.775523689,4426371.103989254,7236463.104727188,self_built,metapool,2
2024-07-31 21:31:14.561926,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0371487085730824,0.0,0,11595566.852382679,4551022.615240582,7458129.100696227,self_built,metapool,2
2024-08-01 03:31:14.561922,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0152153337953318,0.0,0,11567676.817325322,4537668.393923713,7303274.541089093,self_built,metapool,2
2024-08-01 09:31:14.561919,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.052923667276607,0.0,0,11742439.624504996,4365923.08217514,7163724.301692404,self_built,metapool,2
2024-08-01 15:31:14.561915,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.027894720775871,0.0,0,11783919.355260836,4418249.56501269,7332755.995101294,self_built,metapool,2
2024-08-01 21:31:14.561912,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0415446727396045,0.0,0,11687983.044285446,4282721.687126667,7623204.1471775165,self_built,metapool,2
2024-08-02 03:31:14.561909,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.016879645587915,0.0,0,11699819.794146575,4471929.632950094,7324901.292905514,self_built,metapool,2
2024-08-02 09:31:14.561906,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0814693637808996,0.0,0,11756497.951612554,4276603.498192666,7461531.766219185,self_built,metapool,2
2024-08-02 15:31:14.561902,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0396290088222662,0.0,0,11638680.923859015,4501303.678081724,7617364.062414946,self_built,metapool,2
2024-08-02 21:31:14.561899,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0240263331933617,0.0,0,11699601.372426843,4417246.360689643,7452174.177074822,self_built,metapool,2
2024-08-03 03:31:14.561896,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0722551720517395,0.0,0,11659576.372617234,4626186.074893732,7539047.539274693,self_built,metapool,2
2024-08-03 09:31:14.561892,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0169484549101797,0.0,0,11529304.074713672,4410506.028557851,7489232.172613143,self_built,metapool,2
2024-08-03 15:31:14.561888,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0330052730472832,0.0,0,11683507.349333849,4414494.177184665,7162918.861294088,self_built,metapool,2
2024-08-03 21:31:14.561885,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0414932244299857,0.0,0,11658113.200390024,4312593.555069705,7423894.952698684,self_built,metapool,2
2024-08-04 03:31:14.561881,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0640026873423518,0.0,0,11736937.387496745,4356652.873277769,7389231.1286746925,self_built,metapool,2
2024-08-04 09:31:14.561878,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.075868640483484,0.0,0,11702656.770724205,4337545.8107598545,7466252.308523635,self_built,metapool,2
2024-08-04 15:31:14.561875,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0724094227190615,0.0,0,11575817.720836047,4467164.716589397,7622676.377112763,self_built,metapool,2
2024-08-04 21:31:14.561871,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0263151443545169,0.0,0,11623073.018529285,4258334.386991388,7424264.253957919,self_built,metapool,2
2024-08-05 03:31:14.561868,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0615016380548983,0.0,0,11479269.45611529,4415105.153031473,7290372.677412625,self_built,metapool,2
2024-08-05 09:31:14.561865,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0278420584875942,0.0,0,11590693.547404949,4184993.545350178,7626635.690828361,self_built,metapool,2
2024-08-05 15:31:14.561861,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0318545043396334,0.0,0,11594035.928920105,4490523.483201709,7541789.897025584,self_built,metapool,2
2024-08-05 21:31:14.561858,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0255472239114891,0.0,0,11577383.026113052,4471518.18457091,7435838.847577134,self_built,metapool,2
2024-08-06 03:31:14.561855,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0683263707373132,0.0,0,11701500.047779635,4503089.0406117635,7395626.909989257,self_built,metapool,2
2024-08-06 09:31:14.561851,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0549665726733561,0.0,0,11406739.691443503,4479697.504493039,7455483.03212839,self_built,metapool,2
2024-08-06 15:31:14.561848,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0362598105195409,0.0,0,11953034.205035044,4341627.996675161,7575562.588620698,self_built,metapool,2
2024-08-06 21:31:14.561844,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0673700269181332,0.0,0,11576645.828924928,4469742.933995773,7820713.701402002,self_built,metapool,2
2024-08-07 03:31:14.561841,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0374565705329077,0.0,0,11936051.704829609,4382549.847207899,7304438.180975131,self_built,metapool,2
2024-08-07 09:31:14.561838,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0572417766736308,0.0,0,11734436.961329484,4372483.672759661,7496086.498559137,self_built,metapool,2
2024-08-07 15:31:14.561834,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0796859744978218,0.0,0,11453700.597573927,4350470.108584485,7643035.395241842,self_built,metapool,2
2024-08-07 21:31:14.561831,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0383403861923515,0.0,0,11700686.05685457,4383645.832866465,7627854.308256654,self_built,metapool,2
2024-08-08 03:31:14.561828,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,0.9989437946041705,0.0,0,11508908.878880478,4356872.250518109,7704660.147737762,self_built,metapool,2
2024-08-08 09:31:14.561824,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0154195101662542,0.0,0,11650550.069626264,4338615.129663872,7306490.522022622,self_built,metapool,2
2024-08-08 15:31:14.561821,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,0.9982676467181384,0.0,0,11713035.009346424,4315542.8720996175,7393098.422269009,self_built,metapool,2
2024-08-08 21:31:14.561818,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0725674778005885,0.0,0,11568654.704211244,4431700.156161424,7298074.937689494,self_built,metapool,2
2024-08-09 03:31:14.561814,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0194161665918366,0.0,0,11589602.774571003,4458996.68250816,7325397.163538953,self_built,metapool,2
2024-08-09 09:31:14.561811,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0256112382266527,0.0,0,11548545.4570388,4342769.279592407,7509551.595141317,self_built,metapool,2
2024-08-09 15:31:14.561808,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0314726799556262,0.0,0,11745225.088248761,4167169.3016348123,7540294.185901021,self_built,metapool,2
2024-08-09 21:31:14.561804,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,0.9962135026220237,0.0,0,11698024.919307342,4432191.440290066,7571141.639304845,self_built,metapool,2
2024-08-10 03:31:14.561801,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.062352075163398,0.0,0,11733545.61880375,4397634.370494658,7464982.502612123,self_built,metapool,2
2024-08-10 09:31:14.561798,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0483950239880608,0.0,0,11777391.80885242,4548890.5267719375,7301605.94641058,self_built,metapool,2
2024-08-10 15:31:14.561794,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0046831414788135,0.0,0,11506285.520079166,4232170.355365891,7332603.822082238,self_built,metapool,2
2024-08-10 21:31:14.561791,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0342136101477442,0.0,0,11451025.856513025,4395504.251056111,7466039.325382275,self_built,metapool,2
2024-08-11 03:31:14.561788,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0473746061810867,0.0,0,11369245.937154025,4392865.0142473085,7257128.545933466,self_built,metapool,2
2024-08-11 09:31:14.561784,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0675185152043813,0.0,0,11756258.266048416,4525421.854378149,7699521.92311739,self_built,metapool,2
2024-08-11 15:31:14.561781,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.060569665720851,0.0,0,11657677.35394515,4349621.169284731,7466581.372848706,self_built,metapool,2
2024-08-11 21:31:14.561778,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.007370899958271,0.0,0,11678930.187886428,4446296.133594593,7473259.5817916365,self_built,metapool,2
2024-08-12 03:31:14.561774,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0424353886128757,0.0,0,11680260.188143697,4390293.029646871,7639770.401877953,self_built,metapool,2
2024-08-12 09:31:14.561771,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0309264451287652,0.0,0,11422749.616283726,4444972.987489771,7338197.569980515,self_built,metapool,2
2024-08-12 15:31:14.561767,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0493311607026943,0.0,0,11578232.80255797,4469747.235461403,7341207.422217498,self_built,metapool,2
2024-08-12 21:31:14.561764,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.006042498982241,0.0,0,11748815.375595432,4464782.309061155,7484392.403028808,self_built,metapool,2
2024-08-13 03:31:14.561761,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0284968012735487,0.0,0,11525868.513900535,4361723.996269864,7387275.794105461,self_built,metapool,2
2024-08-13 09:31:14.561757,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0592810502091856,0.0,0,11722316.585233867,4304728.630700795,7441665.12198775,self_built,metapool,2
2024-08-13 15:31:14.561754,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0792994034020749,0.0,0,11573516.053854391,4509861.93421476,7292378.011829807,self_built,metapool,2
2024-08-13 21:31:14.561751,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0072540022908631,0.0,0,11578018.435326926,4277577.454362667,7362546.310485629,self_built,metapool,2
2024-08-14 03:31:14.561747,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.050992723761838,0.0,0,11618025.874730421,4455067.217809857,7281954.512306315,self_built,metapool,2
2024-08-14 09:31:14.561744,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0485160504525877,0.0,0,11692887.431511577,4372650.739158751,7333567.251334755,self_built,metapool,2
2024-08-14 15:31:14.561741,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0328593049767638,0.0,0,11767876.642136326,4322427.116746128,7520625.795985245,self_built,metapool,2
2024-08-14 21:31:14.561737,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0412650912766335,0.0,0,11606227.513854258,4465232.15844336,7172945.851063072,self_built,metapool,2
2024-08-15 03:31:14.561734,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0460194740378894,0.0,0,11585678.967671346,4526208.377827779,7321033.969703271,self_built,metapool,2
2024-08-15 09:31:14.561731,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0208804335224981,0.0,0,12019243.90325416,4382380.4006257,7504046.097481446,self_built,metapool,2
2024-08-15 15:31:14.561727,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0168117213560086,0.0,0,11866334.982844904,4359205.466121014,7647908.464851219,self_built,metapool,2
2024-08-15 21:31:14.561724,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.072071449472276,0.0,0,11594115.135350954,4337383.486473297,7237681.081854846,self_built,metapool,2
2024-08-16 03:31:14.561720,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0368113828875218,0.0,0,11718571.44820902,4354232.681948907,7091602.793354814,self_built,metapool,2
2024-08-16 09:31:14.561717,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0147312887826188,0.0,0,11596509.622325433,4379630.739639477,7671473.314565632,self_built,metapool,2
2024-08-16 15:31:14.561714,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.024269611317613,0.0,0,11656624.337225297,4361364.7231844785,7493428.879329598,self_built,metapool,2
2024-08-16 21:31:14.561710,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0148434950669145,0.0,0,11559566.120845687,4371633.000488457,7647182.197065902,self_built,metapool,2
2024-08-17 03:31:14.561707,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.03880029697652,0.0,0,11425423.226309627,4329526.511877325,7333789.115791468,self_built,metapool,2
2024-08-17 09:31:14.561704,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0694224366514917,0.0,0,11533013.094117155,4288390.738093067,7399428.810328042,self_built,metapool,2
2024-08-17 15:31:14.561698,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0761087131408553,0.0,0,11720749.106890451,4405877.231186029,7612448.221865369,self_built,metapool,2
2024-08-17 21:31:14.561695,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0636737530789675,0.0,0,11702855.703505661,4478747.716714609,7532943.359884195,self_built,metapool,2
2024-08-18 03:31:14.561691,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0230762461246357,0.0,0,11637407.359769197,4490302.336408066,7363536.61175747,self_built,metapool,2
2024-08-18 09:31:14.561688,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0234357010725101,0.0,0,11698429.666956877,4483590.267689348,7572939.000027646,self_built,metapool,2
2024-08-18 15:31:14.561685,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0453267385467366,0.0,0,11834898.005583221,4430387.219250424,7549489.723122628,self_built,metapool,2
2024-08-18 21:31:14.561681,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0457500846887777,0.0,0,11644399.517701015,4377547.146839984,7274404.267052054,self_built,metapool,2
2024-08-19 03:31:14.561678,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0446502107443436,0.0,0,11721232.594240315,4331453.463693757,7407713.388638318,self_built,metapool,2
2024-08-19 09:31:14.561675,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0450532134665085,0.0,0,11503621.312765187,4371941.428696118,7252617.979555967,self_built,metapool,2
2024-08-19 15:31:14.561671,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0211664898518673,0.0,0,11681570.76238349,4209692.893146462,7488652.955336049,self_built,metapool,2
2024-08-19 21:31:14.561668,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0355390828534412,0.0,0,11776216.879569434,4372341.117181408,7480178.098848067,self_built,metapool,2
2024-08-20 03:31:14.561665,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.010733497326868,0.0,0,11703240.721272726,4321805.794282706,7373212.021990572,self_built,metapool,2
2024-08-20 09:31:14.561661,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0501436348232944,0.0,0,11501067.417546067,4255640.933837928,7352947.016507674,self_built,metapool,2
2024-08-20 15:31:14.561658,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.016069435238317,0.0,0,11783243.40528494,4303746.342915225,7400828.208033268,self_built,metapool,2
2024-08-20 21:31:14.561654,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0363716801173202,0.0,0,11579675.482684016,4339786.131336931,7104082.910731721,self_built,metapool,2
2024-08-21 03:31:14.561651,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0262905901183292,0.0,0,11617652.659946403,4418375.817539474,7456993.68342616,self_built,metapool,2
2024-08-21 09:31:14.561647,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0351622425995983,0.0,0,11600896.041829193,4307585.304432188,7618129.222689535,self_built,metapool,2
2024-08-21 15:31:14.561643,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0425114378160498,0.0,0,11574725.531666758,4397864.512792647,7400522.683423491,self_built,metapool,2
2024-08-21 21:31:14.561639,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.056075053812602,0.0,0,11493178.840804772,4398509.549839057,7557339.692410169,self_built,metapool,2
2024-08-22 03:31:14.561636,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0566827131448526,0.0,0,11609693.904973347,4279837.53939448,7614239.275816128,self_built,metapool,2
2024-08-22 09:31:14.561632,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0416978864476736,0.0,0,11919738.223402629,4400597.891113491,7434246.039457198,self_built,metapool,2
2024-08-22 15:31:14.561629,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA,lusd,1.0524378251568913,0.0,0,11668755.684338858,4272959.592112084,7658449.677164491,self_built,metapool,2
