timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,adai_balance,asusd_balance,source,pool_type,priority
2024-07-23 03:32:42.716143,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1431759354918,0.0,0,133553.2029521789,113537.89204028509,46727.030376181174,self_built,stable_4pool,4
2024-07-23 09:32:42.716140,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1689813229857684,0.0,0,137145.33573140556,110614.34516020767,45519.85007018412,self_built,stable_4pool,4
2024-07-23 15:32:42.716136,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1615643628377883,0.0,0,136310.33672956366,111085.22826006582,47317.935865044245,self_built,stable_4pool,4
2024-07-23 21:32:42.716133,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1260761381441007,0.0,0,136558.5378795226,113609.58135051162,46123.359569116736,self_built,stable_4pool,4
2024-07-24 03:32:42.716129,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1776141770990918,0.0,0,135856.4584514818,107135.51323195809,46888.678081147526,self_built,stable_4pool,4
2024-07-24 09:32:42.716126,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1809266005033434,0.0,0,136848.17739651466,114553.55764370546,47313.14706934667,self_built,stable_4pool,4
2024-07-24 15:32:42.716120,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1423526993426578,0.0,0,135933.50945536504,114830.4037888502,46861.50855348533,self_built,stable_4pool,4
2024-07-24 21:32:42.716117,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1560455005315784,0.0,0,133583.1353654108,109813.15445213768,45063.29556925078,self_built,stable_4pool,4
2024-07-25 03:32:42.716114,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1936517167317247,0.0,0,134760.8725956438,108539.90663627091,47048.73789025983,self_built,stable_4pool,4
2024-07-25 09:32:42.716110,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.169862409093424,0.0,0,135924.95113156643,114157.37786860343,47357.28006990315,self_built,stable_4pool,4
2024-07-25 15:32:42.716106,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1824474240195462,0.0,0,135422.10634142117,109619.89093025448,47307.771956052464,self_built,stable_4pool,4
2024-07-25 21:32:42.716103,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1562654503269247,0.0,0,134654.85944627313,114016.15436130692,45689.281192080045,self_built,stable_4pool,4
2024-07-26 03:32:42.716100,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1453952221892416,0.0,0,134074.4478167576,111748.85867715949,46206.256532601205,self_built,stable_4pool,4
2024-07-26 09:32:42.716096,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.173784775607933,0.0,0,135566.7514248319,113367.88537403426,47226.478791219284,self_built,stable_4pool,4
2024-07-26 15:32:42.716092,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1409290744489846,0.0,0,136143.8456420371,111312.66328008498,45770.483262521724,self_built,stable_4pool,4
2024-07-26 21:32:42.716089,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1277889062390796,0.0,0,133873.52155165668,113643.52276925751,46962.72661704211,self_built,stable_4pool,4
2024-07-27 03:32:42.716086,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1656206829437188,0.0,0,136981.78681805378,110675.40405748588,45757.93390018645,self_built,stable_4pool,4
2024-07-27 09:32:42.716082,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1995432892003952,0.0,0,135497.74713240133,111411.27116655931,46234.89034421989,self_built,stable_4pool,4
2024-07-27 15:32:42.716079,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1394143903249954,0.0,0,133269.596480854,107137.28786596333,45609.62585080824,self_built,stable_4pool,4
2024-07-27 21:32:42.716075,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.0943986878722554,0.0,0,137680.86940580438,111901.14151810392,45508.84471268329,self_built,stable_4pool,4
2024-07-28 03:32:42.716072,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1364537280601668,0.0,0,133898.97643616537,112874.07215931997,46605.22985948484,self_built,stable_4pool,4
2024-07-28 09:32:42.716069,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1705514545974007,0.0,0,137064.30053862525,112360.92289847796,45149.58202684009,self_built,stable_4pool,4
2024-07-28 15:32:42.716065,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.2051825952523436,0.0,0,135957.11829795502,108698.1735935033,48416.13926581856,self_built,stable_4pool,4
2024-07-28 21:32:42.716062,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1790740085218598,0.0,0,132782.8998893137,113267.69778083137,48045.064531623306,self_built,stable_4pool,4
2024-07-29 03:32:42.716058,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.2024697595428055,0.0,0,136055.71437285087,112223.92733778685,47224.73544328919,self_built,stable_4pool,4
2024-07-29 09:32:42.716055,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1633879071680597,0.0,0,135987.9159283925,107514.4994528603,45674.844960484494,self_built,stable_4pool,4
2024-07-29 15:32:42.716051,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1920081502301156,0.0,0,135726.15937905913,108909.41879865403,46781.08440409704,self_built,stable_4pool,4
2024-07-29 21:32:42.716048,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1650132617968947,0.0,0,135542.26573241866,109723.1205485861,47853.52594817306,self_built,stable_4pool,4
2024-07-30 03:32:42.716045,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1889748912616673,0.0,0,135407.56257224284,114157.98577836118,47391.57561813709,self_built,stable_4pool,4
2024-07-30 09:32:42.716041,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.208639211022421,0.0,0,136935.16078405236,113000.65369996637,45214.097362216664,self_built,stable_4pool,4
2024-07-30 15:32:42.716038,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1787042643347818,0.0,0,135660.65717364856,108508.61840926975,47009.046520421005,self_built,stable_4pool,4
2024-07-30 21:32:42.716034,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1532734240200226,0.0,0,135958.43280661548,113140.24561628417,47803.05375934151,self_built,stable_4pool,4
2024-07-31 03:32:42.716031,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1898752903719962,0.0,0,136100.8037217171,110766.6312109588,46321.68357676904,self_built,stable_4pool,4
2024-07-31 09:32:42.716027,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1611448510461633,0.0,0,135435.35756194845,106878.40541876742,45343.36553950225,self_built,stable_4pool,4
2024-07-31 15:32:42.716024,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.2122306452495575,0.0,0,140948.2480175101,114243.59255529587,44886.48429455641,self_built,stable_4pool,4
2024-07-31 21:32:42.716021,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1321530558624497,0.0,0,136713.25743567132,111947.80285214278,47419.90464645193,self_built,stable_4pool,4
2024-08-01 03:32:42.716017,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1608244374417511,0.0,0,133628.88832915513,112306.04399253248,46847.68442837196,self_built,stable_4pool,4
2024-08-01 09:32:42.716014,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.163030202547101,0.0,0,140077.69307573498,113652.02223862553,45922.96043767916,self_built,stable_4pool,4
2024-08-01 15:32:42.716010,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1541774110184486,0.0,0,137442.397917281,114113.77143533675,46474.81661979337,self_built,stable_4pool,4
2024-08-01 21:32:42.716007,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.155670593956561,0.0,0,134250.6805281024,112744.76671187724,47893.555158899115,self_built,stable_4pool,4
2024-08-02 03:32:42.716004,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1700324254022996,0.0,0,135352.71498871874,110952.6995164862,45674.14725700309,self_built,stable_4pool,4
2024-08-02 09:32:42.716000,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.156969130239963,0.0,0,135928.49838994007,109873.79265784226,46525.54587381241,self_built,stable_4pool,4
2024-08-02 15:32:42.715997,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1460694939329954,0.0,0,134983.65389253566,114697.02251007984,46593.317564552286,self_built,stable_4pool,4
2024-08-02 21:32:42.715993,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1549239243359812,0.0,0,136717.06437987083,108520.93440904564,45591.6003763788,self_built,stable_4pool,4
2024-08-03 03:32:42.715990,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1885282387764227,0.0,0,136167.00202963053,115399.00122368948,47115.06892082759,self_built,stable_4pool,4
2024-08-03 09:32:42.715986,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1792828897498455,0.0,0,137611.74386471137,114338.7498800965,45932.329072804496,self_built,stable_4pool,4
2024-08-03 15:32:42.715983,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.158984528983552,0.0,0,135095.86882960467,110328.81975362681,46301.69309638717,self_built,stable_4pool,4
2024-08-03 21:32:42.715980,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.20122616634555,0.0,0,135396.11610460732,114480.48222852466,47714.53083916201,self_built,stable_4pool,4
2024-08-04 03:32:42.715976,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.155360483959625,0.0,0,135748.93295547948,110018.86006531378,46413.76032358941,self_built,stable_4pool,4
2024-08-04 09:32:42.715973,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.158939536666593,0.0,0,135328.19205597567,111948.01152865788,48094.28273762341,self_built,stable_4pool,4
2024-08-04 15:32:42.715969,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1885120124710316,0.0,0,134458.7212667775,110975.72378353319,46688.273130119465,self_built,stable_4pool,4
2024-08-04 21:32:42.715966,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1464900518969696,0.0,0,132518.2201261367,110039.61944127055,45718.47590271517,self_built,stable_4pool,4
2024-08-05 03:32:42.715962,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.183154921737358,0.0,0,132903.28588452333,111320.53273465332,46057.7119815376,self_built,stable_4pool,4
2024-08-05 09:32:42.715958,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.172567207595724,0.0,0,137879.395666206,112380.04938155117,47669.92144802703,self_built,stable_4pool,4
2024-08-05 15:32:42.715955,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1746356181198925,0.0,0,135259.23324133476,112341.41313417898,47103.227691021675,self_built,stable_4pool,4
2024-08-05 21:32:42.715951,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.144722894628705,0.0,0,135729.13515221438,114622.77543414845,45681.32669810627,self_built,stable_4pool,4
2024-08-06 03:32:42.715948,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1712689840885302,0.0,0,136405.24279894968,108399.3231195937,45170.73471295344,self_built,stable_4pool,4
2024-08-06 09:32:42.715944,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1541548844398224,0.0,0,135348.15684863413,115555.18951203417,48186.352624449726,self_built,stable_4pool,4
2024-08-06 15:32:42.715941,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.158737289976657,0.0,0,134041.79724895707,110721.24048283756,47304.20174598792,self_built,stable_4pool,4
2024-08-06 21:32:42.715937,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.169121776380596,0.0,0,136119.69159654237,109936.51930607486,48120.55198400351,self_built,stable_4pool,4
2024-08-07 03:32:42.715934,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.160032265941293,0.0,0,133708.91340695278,110678.02868318904,46866.66392305037,self_built,stable_4pool,4
2024-08-07 09:32:42.715931,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1262626275781562,0.0,0,136265.96135471924,114122.6709883802,46816.93619800395,self_built,stable_4pool,4
2024-08-07 15:32:42.715927,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1519850288401512,0.0,0,135493.3065131849,107064.75340826328,46155.18350638818,self_built,stable_4pool,4
2024-08-07 21:32:42.715924,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.164631611697791,0.0,0,134890.480311836,110486.65506123024,46431.87754645874,self_built,stable_4pool,4
2024-08-08 03:32:42.715920,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1678756878289576,0.0,0,135131.7070389357,114664.29618679278,47907.370666413,self_built,stable_4pool,4
2024-08-08 09:32:42.715917,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1958066997557348,0.0,0,133853.4722560042,111454.91880265338,47129.72296718229,self_built,stable_4pool,4
2024-08-08 15:32:42.715913,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1958120595526425,0.0,0,136835.01603377706,112887.78092883747,46725.990836521036,self_built,stable_4pool,4
2024-08-08 21:32:42.715910,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1515608141024725,0.0,0,136643.98946251054,115323.15291392761,47497.78154588447,self_built,stable_4pool,4
2024-08-09 03:32:42.715907,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.150915552171248,0.0,0,137619.58727328203,114558.72608764688,46237.92424337275,self_built,stable_4pool,4
2024-08-09 09:32:42.715903,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.181591038245476,0.0,0,137233.424028299,108427.55768769099,45346.483846374,self_built,stable_4pool,4
2024-08-09 15:32:42.715900,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.2173308471533937,0.0,0,134726.7310911511,108793.38322988554,45516.78215787578,self_built,stable_4pool,4
2024-08-09 21:32:42.715896,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.173595468086807,0.0,0,136175.2147867334,113563.02611248594,46716.0830078836,self_built,stable_4pool,4
2024-08-10 03:32:42.715893,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1784571186873607,0.0,0,133601.118752916,113708.80712593414,46160.57467560519,self_built,stable_4pool,4
2024-08-10 09:32:42.715890,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.22583278831048,0.0,0,137716.47686669533,111537.90764737986,47377.32232083772,self_built,stable_4pool,4
2024-08-10 15:32:42.715886,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.136077654333253,0.0,0,136678.38638034402,112901.24568493651,45244.10694688292,self_built,stable_4pool,4
2024-08-10 21:32:42.715883,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1452781622742385,0.0,0,135859.57487970366,110917.1339388873,46901.33325224448,self_built,stable_4pool,4
2024-08-11 03:32:42.715879,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1419438293768147,0.0,0,135162.81111447807,110366.66721759358,45924.7538022059,self_built,stable_4pool,4
2024-08-11 09:32:42.715876,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1703018462587371,0.0,0,134784.75065770198,112055.9858268577,46719.908017995265,self_built,stable_4pool,4
2024-08-11 15:32:42.715872,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1805564208848058,0.0,0,136652.13778038384,112646.86963388436,46584.5040540898,self_built,stable_4pool,4
2024-08-11 21:32:42.715869,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1657376034802205,0.0,0,133929.92804590546,109942.24591645927,45698.791622103985,self_built,stable_4pool,4
2024-08-12 03:32:42.715866,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1729353483774794,0.0,0,134767.2576114789,111903.3216517163,46936.87251033411,self_built,stable_4pool,4
2024-08-12 09:32:42.715862,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1145461668516923,0.0,0,137143.70834014818,113212.96665411972,47896.68718121754,self_built,stable_4pool,4
2024-08-12 15:32:42.715859,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1716030402651556,0.0,0,135801.86801128706,113101.46053822742,47379.18101665048,self_built,stable_4pool,4
2024-08-12 21:32:42.715856,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1177092975398577,0.0,0,136883.15229806057,117359.62565897938,46518.245644666495,self_built,stable_4pool,4
2024-08-13 03:32:42.715852,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1187381151280205,0.0,0,136392.51328610932,110762.66970629033,47929.65932246675,self_built,stable_4pool,4
2024-08-13 09:32:42.715849,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1091027298962133,0.0,0,135533.79068825592,109020.14622222033,45365.59367826805,self_built,stable_4pool,4
2024-08-13 15:32:42.715845,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1922727848128893,0.0,0,134903.3056259,112311.35258810068,46071.063934565456,self_built,stable_4pool,4
2024-08-13 21:32:42.715842,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.2091251600034891,0.0,0,134796.08213617073,113133.75105681346,45729.25718317246,self_built,stable_4pool,4
2024-08-14 03:32:42.715839,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.181065668547227,0.0,0,135724.0424788242,112695.0171891955,46191.954416181805,self_built,stable_4pool,4
2024-08-14 09:32:42.715835,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1587886814414885,0.0,0,135604.08040291382,108562.7739294195,44362.51672061947,self_built,stable_4pool,4
2024-08-14 15:32:42.715832,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.14150454989924,0.0,0,137459.7262330889,114434.08007180634,45968.15464814221,self_built,stable_4pool,4
2024-08-14 21:32:42.715828,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1760336996766403,0.0,0,134885.21594143135,114551.53985457786,45484.71072278703,self_built,stable_4pool,4
2024-08-15 03:32:42.715825,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1455054355226288,0.0,0,136781.81846890284,111928.41229591923,45242.00273830309,self_built,stable_4pool,4
2024-08-15 09:32:42.715821,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1432382567230466,0.0,0,131942.59541966097,110145.33353580834,47511.859950762,self_built,stable_4pool,4
2024-08-15 15:32:42.715818,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.18282753135402,0.0,0,135746.5201599705,115404.15581386929,48195.95600515713,self_built,stable_4pool,4
2024-08-15 21:32:42.715815,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1590336318404508,0.0,0,139324.50631122576,113344.75625135384,46910.16184938487,self_built,stable_4pool,4
2024-08-16 03:32:42.715811,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1615281061632976,0.0,0,135552.05587135363,111397.37511600555,47052.04282694571,self_built,stable_4pool,4
2024-08-16 09:32:42.715808,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1411517536683358,0.0,0,136458.08451365406,114102.34235964829,47468.619770167425,self_built,stable_4pool,4
2024-08-16 15:32:42.715804,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.212172918572857,0.0,0,134592.7505795763,113194.04648874233,47834.935459930886,self_built,stable_4pool,4
2024-08-16 21:32:42.715801,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1492527532336057,0.0,0,135609.1765230286,112888.25297530765,46459.87458215348,self_built,stable_4pool,4
2024-08-17 03:32:42.715798,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1617192636763733,0.0,0,136671.3955389297,111519.81856585976,47111.31937649843,self_built,stable_4pool,4
2024-08-17 09:32:42.715794,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1917745402314825,0.0,0,136585.45206421238,109385.22885354955,47356.57393151782,self_built,stable_4pool,4
2024-08-17 15:32:42.715791,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1364605032951078,0.0,0,135730.40574473937,112897.64330447408,47960.53757912381,self_built,stable_4pool,4
2024-08-17 21:32:42.715787,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.201601787907224,0.0,0,136028.2366838186,111726.7574956635,47587.90781918881,self_built,stable_4pool,4
2024-08-18 03:32:42.715784,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1564694137442535,0.0,0,136187.17438548888,113624.48669388486,46220.90864358328,self_built,stable_4pool,4
2024-08-18 09:32:42.715780,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1423096339738412,0.0,0,136044.86832048782,109830.4289302309,45964.880939301365,self_built,stable_4pool,4
2024-08-18 15:32:42.715776,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1622911087368806,0.0,0,134346.8817033986,114687.63159106301,45031.58013335472,self_built,stable_4pool,4
2024-08-18 21:32:42.715773,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1528413687188324,0.0,0,136533.27377263093,110025.69420322978,45646.322128439344,self_built,stable_4pool,4
2024-08-19 03:32:42.715770,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1893482521913112,0.0,0,135885.88656277425,110745.87863863316,46225.91721985662,self_built,stable_4pool,4
2024-08-19 09:32:42.715766,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.119228312546692,0.0,0,133861.35798395507,114187.91846243871,46923.42247321866,self_built,stable_4pool,4
2024-08-19 15:32:42.715762,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.144660550102752,0.0,0,136858.73682501598,113076.77143243572,47204.17621906448,self_built,stable_4pool,4
2024-08-19 21:32:42.715759,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1888745074666875,0.0,0,136246.55648490513,114962.91832936411,46938.13499840344,self_built,stable_4pool,4
2024-08-20 03:32:42.715755,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1577814677798197,0.0,0,134524.6938543645,110853.73227531179,45604.16579492561,self_built,stable_4pool,4
2024-08-20 09:32:42.715752,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1641995610244702,0.0,0,138126.81106802094,113943.47260342853,45629.28471264011,self_built,stable_4pool,4
2024-08-20 15:32:42.715748,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1627716186711727,0.0,0,133775.89893732968,113143.91042679982,46374.65259623475,self_built,stable_4pool,4
2024-08-20 21:32:42.715744,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1671608810734952,0.0,0,134364.42469884412,113877.34652696563,46688.826621272034,self_built,stable_4pool,4
2024-08-21 03:32:42.715741,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.198869244584133,0.0,0,136137.27159132482,110228.82375902229,46161.95141930877,self_built,stable_4pool,4
2024-08-21 09:32:42.715738,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1498509065887894,0.0,0,133314.6801969232,111528.54237112617,46356.099743099985,self_built,stable_4pool,4
2024-08-21 15:32:42.715734,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1472080392513055,0.0,0,136069.14716739714,112042.50878897114,46670.839197730405,self_built,stable_4pool,4
2024-08-21 21:32:42.715731,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1745882912180032,0.0,0,135221.3368029708,110268.06665048885,45801.63243132336,self_built,stable_4pool,4
2024-08-22 03:32:42.715727,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1623124459050735,0.0,0,136133.87158286024,112569.1163763398,46162.97918178838,self_built,stable_4pool,4
2024-08-22 09:32:42.715724,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1370847624921603,0.0,0,134785.7314830645,111821.29335265947,46129.76937701131,self_built,stable_4pool,4
2024-08-22 15:32:42.715720,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.196694859147365,0.0,0,134635.96874284904,111150.09738185386,47177.382604435996,self_built,stable_4pool,4
2024-08-22 21:32:42.715717,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1782672515559784,0.0,0,135979.74111024113,108687.03179608718,45930.33310313468,self_built,stable_4pool,4
2024-08-23 03:32:42.715714,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1642261471620756,0.0,0,136814.28352938828,109479.75343972075,47147.35527393605,self_built,stable_4pool,4
2024-08-23 09:32:42.715710,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.177172889819078,0.0,0,135393.8389393951,108083.09479488188,46267.40254079683,self_built,stable_4pool,4
2024-08-23 15:32:42.715707,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1366849915557837,0.0,0,135907.2153356468,113629.96311177351,46945.55382283341,self_built,stable_4pool,4
2024-08-23 21:32:42.715703,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.165028081860651,0.0,0,137422.99482203435,112194.584014707,45697.450112909966,self_built,stable_4pool,4
2024-08-24 03:32:42.715700,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,susd,1.1587634629893573,0.0,0,136024.23921381083,113653.11967602784,47487.726738245925,self_built,stable_4pool,4
