timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,obtc_balance,sbtccrv_balance,source,pool_type,priority
2024-07-30 03:32:00.405468,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9886838616100116,0.0,0,1.5778134770933627,0.016588782925177976,1.6276763700102224,self_built,btc_metapool,4
2024-07-30 09:32:00.405462,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0383472371909779,0.0,0,1.5494983598056704,0.01714590162205288,1.5726014188797737,self_built,btc_metapool,4
2024-07-30 15:32:00.405457,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0340194194842862,0.0,0,1.5622302323684303,0.017233059773166793,1.5550316774919046,self_built,btc_metapool,4
2024-07-30 21:32:00.405451,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9842769029947821,0.0,0,1.5748352963946968,0.016656124328356076,1.635374947862517,self_built,btc_metapool,4
2024-07-31 03:32:00.405446,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0305786110550397,0.0,0,1.5810902639727809,0.017009161822047623,1.5818904681227635,self_built,btc_metapool,4
2024-07-31 09:32:00.405441,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0099957994307702,0.0,0,1.566934619197288,0.0172590274146482,1.6238052770493392,self_built,btc_metapool,4
2024-07-31 15:32:00.405435,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0161263677651007,0.0,0,1.572065150520065,0.01744257022032561,1.651005571889626,self_built,btc_metapool,4
2024-07-31 21:32:00.405430,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.019818869074567,0.0,0,1.5791842459617151,0.017249883115137928,1.7138673596282419,self_built,btc_metapool,4
2024-08-01 03:32:00.405425,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9906215301379513,0.0,0,1.5430502103597983,0.017290357831340353,1.5809841968768041,self_built,btc_metapool,4
2024-08-01 09:32:00.405420,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0209055176926862,0.0,0,1.579051463308915,0.016337449941905755,1.6462345088493557,self_built,btc_metapool,4
2024-08-01 15:32:00.405414,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9890844653394578,0.0,0,1.570121267254706,0.016959202311146008,1.668644465504962,self_built,btc_metapool,4
2024-08-01 21:32:00.405409,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9959927601400197,0.0,0,1.5772674582691304,0.0167310055413059,1.6696988620990396,self_built,btc_metapool,4
2024-08-02 03:32:00.405404,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0110064970350796,0.0,0,1.564978633922787,0.01728935737699661,1.5669815766375093,self_built,btc_metapool,4
2024-08-02 09:32:00.405398,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.048714866735521,0.0,0,1.5674634848873883,0.01676445432893848,1.607865556918303,self_built,btc_metapool,4
2024-08-02 15:32:00.405393,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0272896876695348,0.0,0,1.577073847103313,0.016963421952817956,1.598348838168174,self_built,btc_metapool,4
2024-08-02 21:32:00.405388,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.015160840971557,0.0,0,1.5418940966399377,0.01643576530760998,1.6422651081130097,self_built,btc_metapool,4
2024-08-03 03:32:00.405383,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0352994256680415,0.0,0,1.5597519731567455,0.017283716498300333,1.6193095845863905,self_built,btc_metapool,4
2024-08-03 09:32:00.405377,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.016216709437205,0.0,0,1.5592760025318566,0.016860382215786444,1.593829077565773,self_built,btc_metapool,4
2024-08-03 15:32:00.405371,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0517519390257606,0.0,0,1.5824831067837908,0.016943853084304388,1.6162413819038757,self_built,btc_metapool,4
2024-08-03 21:32:00.405366,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0091110889866128,0.0,0,1.5692713985914364,0.016987024537069555,1.5982483584569669,self_built,btc_metapool,4
2024-08-04 03:32:00.405361,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0311055533132656,0.0,0,1.5908009973330675,0.017556972586024386,1.6863991868642316,self_built,btc_metapool,4
2024-08-04 09:32:00.405355,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9921106142491126,0.0,0,1.5788294296482448,0.017335743209919083,1.6345927363742965,self_built,btc_metapool,4
2024-08-04 15:32:00.405350,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.013717593919231,0.0,0,1.5877117554888525,0.016863128047547048,1.6044390534563482,self_built,btc_metapool,4
2024-08-04 21:32:00.405344,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9897581048590074,0.0,0,1.586248303291322,0.016974766683660783,1.6016311962199894,self_built,btc_metapool,4
2024-08-05 03:32:00.405339,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0131142660170775,0.0,0,1.5667250056851647,0.017147973656374705,1.6070631278798482,self_built,btc_metapool,4
2024-08-05 09:32:00.405333,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9999772904453966,0.0,0,1.5376351601855804,0.0166960306561713,1.7007564174746865,self_built,btc_metapool,4
2024-08-05 15:32:00.405328,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0250056577934956,0.0,0,1.5688303130234813,0.01719026370897489,1.591399119028594,self_built,btc_metapool,4
2024-08-05 21:32:00.405323,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9918344797461606,0.0,0,1.5947205578760395,0.016697828928734688,1.5810708692826638,self_built,btc_metapool,4
2024-08-06 03:32:00.405317,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.001354421518519,0.0,0,1.562166745304247,0.016534025744546314,1.6453749741371835,self_built,btc_metapool,4
2024-08-06 09:32:00.405312,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9999905103631087,0.0,0,1.5822846706156053,0.016336351469143542,1.594706973959499,self_built,btc_metapool,4
2024-08-06 15:32:00.405306,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9854080166161218,0.0,0,1.5584344928065292,0.0167585016444985,1.6256626622851893,self_built,btc_metapool,4
2024-08-06 21:32:00.405301,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0206978176163333,0.0,0,1.5465634732314169,0.01696494890098427,1.617579201089894,self_built,btc_metapool,4
2024-08-07 03:32:00.405295,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0069109662960503,0.0,0,1.5612126902685872,0.017154019460652835,1.5904659226844629,self_built,btc_metapool,4
2024-08-07 09:32:00.405290,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0023734747461313,0.0,0,1.5883019239185296,0.016829333902622715,1.5916897289695533,self_built,btc_metapool,4
2024-08-07 15:32:00.405284,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.048269130261721,0.0,0,1.5755515717357256,0.016731378334780715,1.6497830739406467,self_built,btc_metapool,4
2024-08-07 21:32:00.405279,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0080433716334356,0.0,0,1.5343798841581338,0.016996624592075987,1.6457320662672752,self_built,btc_metapool,4
2024-08-08 03:32:00.405274,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.015365203424814,0.0,0,1.5781897708569457,0.016717305378668543,1.6280619931595912,self_built,btc_metapool,4
2024-08-08 09:32:00.405268,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.003205095906432,0.0,0,1.5664798351143638,0.01669152878116392,1.6439175412419589,self_built,btc_metapool,4
2024-08-08 15:32:00.405262,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.03147736844491,0.0,0,1.5465194083932179,0.01718703831242586,1.6103813204494957,self_built,btc_metapool,4
2024-08-08 21:32:00.405257,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.015771079709535,0.0,0,1.5920742182016854,0.017396020093045785,1.6141539911507228,self_built,btc_metapool,4
2024-08-09 03:32:00.405252,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0120228052580267,0.0,0,1.5776884370440614,0.01680168824028342,1.653232459189075,self_built,btc_metapool,4
2024-08-09 09:32:00.405247,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0070458916224414,0.0,0,1.5507473679799484,0.016909803749635476,1.664612772900766,self_built,btc_metapool,4
2024-08-09 15:32:00.405241,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0189920211687677,0.0,0,1.5983135745457673,0.017251357158936314,1.6076451590967522,self_built,btc_metapool,4
2024-08-09 21:32:00.405236,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0132382706499319,0.0,0,1.5640068077618472,0.017082499552583418,1.567620291243518,self_built,btc_metapool,4
2024-08-10 03:32:00.405231,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9876496833000787,0.0,0,1.5818346855370482,0.016941835866665516,1.6062637578582954,self_built,btc_metapool,4
2024-08-10 09:32:00.405225,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0168737663328502,0.0,0,1.570727077813214,0.01682720590212972,1.6564870619610408,self_built,btc_metapool,4
2024-08-10 15:32:00.405220,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.015522147625743,0.0,0,1.5568459811339745,0.016908964516120333,1.6549832879557742,self_built,btc_metapool,4
2024-08-10 21:32:00.405215,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0207213806854192,0.0,0,1.5710216439707017,0.017153627038300222,1.6549599185678023,self_built,btc_metapool,4
2024-08-11 03:32:00.405210,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0142163930420536,0.0,0,1.5750252455964577,0.01676613635337053,1.6050496216059107,self_built,btc_metapool,4
2024-08-11 09:32:00.405204,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.994269132520728,0.0,0,1.5768443249738686,0.017087966287910282,1.592611461208439,self_built,btc_metapool,4
2024-08-11 15:32:00.405199,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0244082328766453,0.0,0,1.5632362150790948,0.017190307171571304,1.6451833078788016,self_built,btc_metapool,4
2024-08-11 21:32:00.405193,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9775319125628459,0.0,0,1.5495409155203552,0.01732974294566231,1.6182448323204661,self_built,btc_metapool,4
2024-08-12 03:32:00.405188,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9907747801620608,0.0,0,1.5703178690597888,0.017218672631541712,1.621151120251326,self_built,btc_metapool,4
2024-08-12 09:32:00.405183,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0218185522389787,0.0,0,1.5850303500367182,0.01722746439192613,1.6108468058633814,self_built,btc_metapool,4
2024-08-12 15:32:00.405178,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.004288440398727,0.0,0,1.5719345828386504,0.01713288871815602,1.5937757113997892,self_built,btc_metapool,4
2024-08-12 21:32:00.405172,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0036338294264948,0.0,0,1.6104008100468055,0.01747496542525832,1.6408852493966524,self_built,btc_metapool,4
2024-08-13 03:32:00.405167,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0239781779438097,0.0,0,1.5735434585437063,0.01706494269349863,1.59686335920647,self_built,btc_metapool,4
2024-08-13 09:32:00.405162,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9635195366723035,0.0,0,1.5743536952381991,0.017195840332700114,1.6171811846872417,self_built,btc_metapool,4
2024-08-13 15:32:00.405157,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0299931617464881,0.0,0,1.5398504167912999,0.016528495833359885,1.6608630700897118,self_built,btc_metapool,4
2024-08-13 21:32:00.405151,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9795066704796377,0.0,0,1.577121380903197,0.016718941788067328,1.633877941818729,self_built,btc_metapool,4
2024-08-14 03:32:00.405146,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0216752882557452,0.0,0,1.5606124122248053,0.017138921453760746,1.6066803758129784,self_built,btc_metapool,4
2024-08-14 09:32:00.405141,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0403767162391468,0.0,0,1.5759405831671,0.017047915636004926,1.6110199902068594,self_built,btc_metapool,4
2024-08-14 15:32:00.405135,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9854637826713056,0.0,0,1.5713410745783958,0.016867728605765096,1.6470786108674274,self_built,btc_metapool,4
2024-08-14 21:32:00.405130,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0357083926405488,0.0,0,1.5629929458385985,0.016773641525011058,1.6393148966215858,self_built,btc_metapool,4
2024-08-15 03:32:00.405125,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0010796724815656,0.0,0,1.592512351316854,0.017195118343286287,1.6111498979209953,self_built,btc_metapool,4
2024-08-15 09:32:00.405119,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.991593414617479,0.0,0,1.5488209122702132,0.01657222895119172,1.625477692911765,self_built,btc_metapool,4
2024-08-15 15:32:00.405114,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.008717905769734,0.0,0,1.563198240909179,0.016235913115037137,1.6724010850667255,self_built,btc_metapool,4
2024-08-15 21:32:00.405109,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0337814225829596,0.0,0,1.5877388501541772,0.017447822949136743,1.5875108721295486,self_built,btc_metapool,4
2024-08-16 03:32:00.405103,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9812456448784781,0.0,0,1.5852895728131013,0.01750096829312217,1.6312232464256609,self_built,btc_metapool,4
2024-08-16 09:32:00.405098,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0057167868579455,0.0,0,1.5896523410401342,0.01664465529593953,1.6563221701926045,self_built,btc_metapool,4
2024-08-16 15:32:00.405092,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9896328963408776,0.0,0,1.5686075112414215,0.01703735832104821,1.671709406534931,self_built,btc_metapool,4
2024-08-16 21:32:00.405087,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.99703201819466,0.0,0,1.5707297880411648,0.017010102742102386,1.5885242640287214,self_built,btc_metapool,4
2024-08-17 03:32:00.405082,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.043167026978618,0.0,0,1.6253174952094065,0.01715187147570773,1.6136153404057634,self_built,btc_metapool,4
2024-08-17 09:32:00.405076,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0210137999523807,0.0,0,1.574510850766563,0.017006190206851093,1.6624241056301432,self_built,btc_metapool,4
2024-08-17 15:32:00.405071,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.004793589211305,0.0,0,1.5789192871337423,0.017087216768592175,1.6183608171161719,self_built,btc_metapool,4
2024-08-17 21:32:00.405066,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9891838218742957,0.0,0,1.5644136864013078,0.017530765301555715,1.6508296924352133,self_built,btc_metapool,4
2024-08-18 03:32:00.405061,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9827666913428545,0.0,0,1.5768782567587263,0.01662197897625058,1.6209574090432257,self_built,btc_metapool,4
2024-08-18 09:32:00.405055,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0249247115877123,0.0,0,1.599237878322395,0.017414451874165234,1.6667832973608403,self_built,btc_metapool,4
2024-08-18 15:32:00.405050,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0079778909447896,0.0,0,1.5735988999047266,0.01694726630543448,1.608902349330797,self_built,btc_metapool,4
2024-08-18 21:32:00.405045,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9956466895758062,0.0,0,1.5695396454097952,0.01653942689198951,1.6268600634927022,self_built,btc_metapool,4
2024-08-19 03:32:00.405039,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0162614073566785,0.0,0,1.573649752304494,0.017027864225953836,1.600141370244129,self_built,btc_metapool,4
2024-08-19 09:32:00.405034,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9893148922662938,0.0,0,1.5571362445187236,0.016755683603360168,1.6072471559771284,self_built,btc_metapool,4
2024-08-19 15:32:00.405028,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0221137940802325,0.0,0,1.5749646540754483,0.01655190156950777,1.6076395868447269,self_built,btc_metapool,4
2024-08-19 21:32:00.405023,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0107717187448964,0.0,0,1.5736157479863544,0.01685067285413453,1.6120547164592067,self_built,btc_metapool,4
2024-08-20 03:32:00.405018,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0083805308027725,0.0,0,1.5958732132551525,0.01697089903046487,1.61165871206891,self_built,btc_metapool,4
2024-08-20 09:32:00.405012,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0302975955102265,0.0,0,1.570901839631424,0.016534734614033708,1.6328037931873605,self_built,btc_metapool,4
2024-08-20 15:32:00.405007,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0315814012380935,0.0,0,1.5719162461415517,0.017205335764824532,1.6137001438239804,self_built,btc_metapool,4
2024-08-20 21:32:00.405002,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0089387306214757,0.0,0,1.5834388143048908,0.01665685808236178,1.59771035892023,self_built,btc_metapool,4
2024-08-21 03:32:00.404997,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0292259245122752,0.0,0,1.562660273349334,0.016734974853164865,1.6656701797772777,self_built,btc_metapool,4
2024-08-21 09:32:00.404992,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9942466173354761,0.0,0,1.5722257022352704,0.01648673753485399,1.5613905503542835,self_built,btc_metapool,4
2024-08-21 15:32:00.404986,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.99671519952033,0.0,0,1.5635228200346651,0.018011995147858086,1.615918301157023,self_built,btc_metapool,4
2024-08-21 21:32:00.404981,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0316133183881577,0.0,0,1.5865472922159682,0.016386119109458256,1.5867917516101746,self_built,btc_metapool,4
2024-08-22 03:32:00.404975,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,1.0166483157944026,0.0,0,1.5814516653860187,0.017201330273955547,1.6160596422104878,self_built,btc_metapool,4
2024-08-22 09:32:00.404970,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.996748659580122,0.0,0,1.554150787154204,0.017087514760663818,1.6016872921860246,self_built,btc_metapool,4
2024-08-22 15:32:00.404965,0xd81dA8D904b52208541Bade1bD6595D8a251F8dd,obtc,0.9985253276779563,0.0,0,1.5587984780954933,0.01639089549843806,1.6178716980878909,self_built,btc_metapool,4
