timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,usdp_balance,3crv_balance,source,pool_type,priority
2024-08-02 15:32:35.193575,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9901064634050902,0.0,0,1424519.4368188449,1774228.9522156997,7281.5036693664415,self_built,metapool,4
2024-08-02 21:32:35.193569,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0453394754891394,0.0,0,1429806.7325669096,1740604.2974991642,7123.746955644632,self_built,metapool,4
2024-08-03 03:32:35.193564,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9886782260987789,0.0,0,1420221.754904817,1787807.5653101401,6880.627764046714,self_built,metapool,4
2024-08-03 09:32:35.193559,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0243981942634541,0.0,0,1434103.768845469,1699865.1826306116,7068.359610176556,self_built,metapool,4
2024-08-03 15:32:35.193550,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0447921258789374,0.0,0,1429990.7044301203,1712047.9751357338,7014.847832041715,self_built,metapool,4
2024-08-03 21:32:35.193543,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9974923276599562,0.0,0,1444299.482638138,1761467.9806124053,7259.0230397647865,self_built,metapool,4
2024-08-04 03:32:35.193538,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.042341182125582,0.0,0,1438473.8803468002,1790925.6099224666,7095.751043340529,self_built,metapool,4
2024-08-04 09:32:35.193533,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9925028996095105,0.0,0,1429882.696933748,1791042.9073015386,7163.110672734094,self_built,metapool,4
2024-08-04 15:32:35.193528,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0281110237023807,0.0,0,1459575.8251103605,1724278.8178653263,7395.490123465446,self_built,metapool,4
2024-08-04 21:32:35.193523,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0218522817815858,0.0,0,1422753.5251031118,1688069.693636101,7194.694321734283,self_built,metapool,4
2024-08-05 03:32:35.193518,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0252046487054653,0.0,0,1465893.5779376694,1735538.7050594843,7043.575726585103,self_built,metapool,4
2024-08-05 09:32:35.193513,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0162569366236758,0.0,0,1426639.6720090467,1760012.8172821933,7060.4185258870275,self_built,metapool,4
2024-08-05 15:32:35.193508,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0220102652009408,0.0,0,1422786.7537780474,1741674.9850447038,6977.259565228343,self_built,metapool,4
2024-08-05 21:32:35.193504,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0166035001549705,0.0,0,1446408.3024496252,1774323.2021573377,7125.607077708397,self_built,metapool,4
2024-08-06 03:32:35.193499,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.013742834900632,0.0,0,1416905.8401008288,1725986.4733770015,6965.247890273051,self_built,metapool,4
2024-08-06 09:32:35.193494,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9964654510900028,0.0,0,1452320.1005327117,1716942.4145520304,7218.15726968106,self_built,metapool,4
2024-08-06 15:32:35.193489,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0184599484129089,0.0,0,1441978.8358045195,1747754.3472225864,7152.515723554453,self_built,metapool,4
2024-08-06 21:32:35.193484,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.008453282710794,0.0,0,1444569.7461505157,1772690.2689215057,7075.602093441682,self_built,metapool,4
2024-08-07 03:32:35.193479,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.003414897355488,0.0,0,1433120.5694938365,1666199.3873762316,6970.203995732378,self_built,metapool,4
2024-08-07 09:32:35.193474,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0251546711672186,0.0,0,1433291.1122211409,1773732.918119951,7096.413151050197,self_built,metapool,4
2024-08-07 15:32:35.193469,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.995342829116274,0.0,0,1463103.2743580502,1701038.2707610063,7255.915230357643,self_built,metapool,4
2024-08-07 21:32:35.193465,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0184552206456055,0.0,0,1431452.7079713605,1743433.3969435191,7015.86368801075,self_built,metapool,4
2024-08-08 03:32:35.193460,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0121805383265083,0.0,0,1432735.837518251,1675743.021312738,7224.867486047143,self_built,metapool,4
2024-08-08 09:32:35.193455,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0362845943042842,0.0,0,1457908.8900959888,1734952.0007628864,7067.4697374903535,self_built,metapool,4
2024-08-08 15:32:35.193450,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0318398911470403,0.0,0,1439743.1563398493,1740845.8010823985,7259.72273024952,self_built,metapool,4
2024-08-08 21:32:35.193445,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0049655095967698,0.0,0,1461507.2922429214,1724596.1061154904,7291.508881905935,self_built,metapool,4
2024-08-09 03:32:35.193440,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0015399033714614,0.0,0,1442630.5053300497,1720818.4973136112,6947.87462538706,self_built,metapool,4
2024-08-09 09:32:35.193435,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0310724521616708,0.0,0,1437624.1463616064,1722718.1840360744,7204.786120167093,self_built,metapool,4
2024-08-09 15:32:35.193430,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0088008226952754,0.0,0,1434061.393667265,1815091.8618381636,7097.060409001563,self_built,metapool,4
2024-08-09 21:32:35.193425,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0101575259847737,0.0,0,1445981.9002796006,1751239.8379453646,7156.228132624426,self_built,metapool,4
2024-08-10 03:32:35.193420,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.003233998326577,0.0,0,1467626.6561925767,1791412.859583628,7125.665081665194,self_built,metapool,4
2024-08-10 09:32:35.193415,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0328201218549211,0.0,0,1431009.405473727,1773231.1697072363,6989.2981766242765,self_built,metapool,4
2024-08-10 15:32:35.193410,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0018744339518841,0.0,0,1424070.3169490485,1750785.861044969,6943.81808063335,self_built,metapool,4
2024-08-10 21:32:35.193405,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0229285706111093,0.0,0,1445358.3576148963,1731020.8421964084,7072.94912898578,self_built,metapool,4
2024-08-11 03:32:35.193398,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.998372167009113,0.0,0,1429829.7327958,1739036.9399091227,7041.777709724685,self_built,metapool,4
2024-08-11 09:32:35.193392,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.015920568593394,0.0,0,1440370.3298136524,1767097.599674002,7446.856838742732,self_built,metapool,4
2024-08-11 15:32:35.193387,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.98086981353606,0.0,0,1434032.7598903012,1736563.9849160688,7321.9191897627115,self_built,metapool,4
2024-08-11 21:32:35.193381,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0402796770152294,0.0,0,1441333.8672465025,1786001.6945064764,7372.961185073367,self_built,metapool,4
2024-08-12 03:32:35.193376,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9968946999263626,0.0,0,1418614.547361328,1737027.1974708156,7038.923815630819,self_built,metapool,4
2024-08-12 09:32:35.193370,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.015368861561092,0.0,0,1433532.3350165694,1758643.6231722203,7158.103705571812,self_built,metapool,4
2024-08-12 15:32:35.193364,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0332678398545299,0.0,0,1439946.4664538025,1758858.3112753725,7185.074788388902,self_built,metapool,4
2024-08-12 21:32:35.193359,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.000609112795332,0.0,0,1418803.8379165996,1716197.8335643504,7255.308508127567,self_built,metapool,4
2024-08-13 03:32:35.193354,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0330419433423672,0.0,0,1411908.3858539192,1741119.7977799538,7297.310472902295,self_built,metapool,4
2024-08-13 09:32:35.193348,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0183195550366957,0.0,0,1441794.100247058,1732627.5353912767,7141.665387954843,self_built,metapool,4
2024-08-13 15:32:35.193342,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0303799870640622,0.0,0,1437721.3132531599,1809197.249410383,7147.128600154457,self_built,metapool,4
2024-08-13 21:32:35.193337,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9914382013076941,0.0,0,1460498.5153725457,1747419.0245742456,7169.192659476441,self_built,metapool,4
2024-08-14 03:32:35.193331,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0334364402249288,0.0,0,1406671.8513878058,1693513.479871153,7108.910793776545,self_built,metapool,4
2024-08-14 09:32:35.193326,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0141181935208807,0.0,0,1451116.5417311478,1762132.558034545,7268.405619095592,self_built,metapool,4
2024-08-14 15:32:35.193320,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0322604209845225,0.0,0,1428151.2534019756,1793415.2164211175,7126.148299898816,self_built,metapool,4
2024-08-14 21:32:35.193314,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0408443351491101,0.0,0,1442230.85371958,1804361.5980982766,7272.354939673853,self_built,metapool,4
2024-08-15 03:32:35.193309,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9822867834861924,0.0,0,1451595.2203177286,1721055.2041802555,7188.66576875991,self_built,metapool,4
2024-08-15 09:32:35.193303,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.019539984323595,0.0,0,1432119.953390565,1711918.3738857545,6941.405864550226,self_built,metapool,4
2024-08-15 15:32:35.193298,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0279178358214787,0.0,0,1421899.1468768243,1720525.2657620946,7432.652241077982,self_built,metapool,4
2024-08-15 21:32:35.193292,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.034348323239518,0.0,0,1436128.5297187408,1781402.2413697697,7224.15072675072,self_built,metapool,4
2024-08-16 03:32:35.193287,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0361643376869423,0.0,0,1446126.5875784836,1738937.630416153,7208.194031865574,self_built,metapool,4
2024-08-16 09:32:35.193281,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0140612674706713,0.0,0,1422238.5975439,1741212.5570792286,6980.508340176207,self_built,metapool,4
2024-08-16 15:32:35.193276,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0133146562582749,0.0,0,1433618.2168214817,1814756.5340215212,7274.565580523442,self_built,metapool,4
2024-08-16 21:32:35.193270,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9995538444700517,0.0,0,1430289.1235145698,1715910.0456947065,7124.336466966142,self_built,metapool,4
2024-08-17 03:32:35.193265,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9739974791042927,0.0,0,1442983.7228413946,1750721.55813381,7094.217318901764,self_built,metapool,4
2024-08-17 09:32:35.193260,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0061542868269677,0.0,0,1451219.6375617227,1724433.5509265708,7200.675913555521,self_built,metapool,4
2024-08-17 15:32:35.193254,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9981478058901652,0.0,0,1431063.2829370257,1728028.484788818,7280.186530497132,self_built,metapool,4
2024-08-17 21:32:35.193249,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.024792252981688,0.0,0,1424260.1490561757,1703918.809233385,7152.963192120054,self_built,metapool,4
2024-08-18 03:32:35.193243,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0073327260522642,0.0,0,1445868.0546374496,1662835.9053573823,7116.45913046492,self_built,metapool,4
2024-08-18 09:32:35.193238,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0207294409176926,0.0,0,1418865.7490236883,1754638.3240344923,6944.528098566622,self_built,metapool,4
2024-08-18 15:32:35.193232,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0022750968071235,0.0,0,1402052.8300279265,1701018.7853851714,7071.627693311648,self_built,metapool,4
2024-08-18 21:32:35.193227,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9926161728036761,0.0,0,1425658.4398795734,1753848.6296591375,7072.600125421719,self_built,metapool,4
2024-08-19 03:32:35.193221,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0257140137803915,0.0,0,1455157.2087964981,1696148.7120870266,6982.008065302991,self_built,metapool,4
2024-08-19 09:32:35.193216,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.993101699056001,0.0,0,1435709.7453717906,1700998.6138481852,6987.409971190545,self_built,metapool,4
2024-08-19 15:32:35.193210,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.014678174008006,0.0,0,1437341.914429725,1745254.0073863855,6963.564434967751,self_built,metapool,4
2024-08-19 21:32:35.193205,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0178767195603367,0.0,0,1449583.7116143845,1818323.0809976514,7284.498022807273,self_built,metapool,4
2024-08-20 03:32:35.193199,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0264628875561943,0.0,0,1420831.5024129942,1720664.274847598,7266.901284526374,self_built,metapool,4
2024-08-20 09:32:35.193194,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0269338531573362,0.0,0,1457027.4256368587,1705967.4181959883,7263.985797880657,self_built,metapool,4
2024-08-20 15:32:35.193188,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0137731389825917,0.0,0,1456281.0643508122,1808640.718382723,7218.495600572251,self_built,metapool,4
2024-08-20 21:32:35.193183,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0156400544946367,0.0,0,1421303.5620550364,1687304.3115312487,7004.702593210257,self_built,metapool,4
2024-08-21 03:32:35.193177,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0276914183717254,0.0,0,1418862.1953034122,1771313.240661508,7199.074254937625,self_built,metapool,4
2024-08-21 09:32:35.193172,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0137704953617894,0.0,0,1421952.1291674164,1755962.7196386703,6921.712533872278,self_built,metapool,4
2024-08-21 15:32:35.193166,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0292453968022728,0.0,0,1437536.1415684319,1769778.3219999275,7192.090786254837,self_built,metapool,4
2024-08-21 21:32:35.193160,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9842411476913204,0.0,0,1426579.6053185086,1777746.9776585184,7052.287867530226,self_built,metapool,4
2024-08-22 03:32:35.193155,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9851240607820569,0.0,0,1442156.589124497,1687650.3758057759,7156.998013835282,self_built,metapool,4
2024-08-22 09:32:35.193150,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0067409048658704,0.0,0,1454623.7183678227,1782145.7400337807,7315.04635453658,self_built,metapool,4
2024-08-22 15:32:35.193144,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.019732513440519,0.0,0,1452990.873840827,1729577.8435390831,7192.931979238853,self_built,metapool,4
2024-08-22 21:32:35.193139,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9787193028642092,0.0,0,1444178.3521785128,1701753.5070298244,7097.4600030542715,self_built,metapool,4
2024-08-23 03:32:35.193134,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0172924665522631,0.0,0,1431355.2267179533,1707955.4392855763,7399.529881562762,self_built,metapool,4
2024-08-23 09:32:35.193128,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9987534606215163,0.0,0,1454913.728104028,1729811.4633702056,7073.279106250883,self_built,metapool,4
2024-08-23 15:32:35.193122,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0088019909413366,0.0,0,1456007.327151813,1666796.0278467946,7224.6259438264615,self_built,metapool,4
2024-08-23 21:32:35.193117,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0008008887540822,0.0,0,1459830.27360401,1770916.9994947086,7127.259001914492,self_built,metapool,4
2024-08-24 03:32:35.193112,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.010302976704231,0.0,0,1443451.932545153,1755796.052218332,7002.678560235153,self_built,metapool,4
2024-08-24 09:32:35.193106,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0117959613711769,0.0,0,1442914.5472172736,1718565.1266933987,6993.093195804107,self_built,metapool,4
2024-08-24 15:32:35.193100,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0552278045759615,0.0,0,1448229.271159496,1750168.2951265383,7206.669111980946,self_built,metapool,4
2024-08-24 21:32:35.193095,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0219292581538986,0.0,0,1441842.839513332,1689876.3631732003,7188.090217029567,self_built,metapool,4
2024-08-25 03:32:35.193090,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,0.9638320290878413,0.0,0,1410604.4732850858,1698783.8880641658,7264.4918285034,self_built,metapool,4
2024-08-25 09:32:35.193084,0x42d7025938bEc20B69cBae5A77421082407f053A,usdp,1.0262458482363424,0.0,0,1449881.908858361,1753271.2818358177,7315.206466287943,self_built,metapool,4
